symbol,exchange,gap_start,gap_end,missing_sessions,listing_date,delisting_date,current_source,reason
2235,TPEx,2021-04-06,2021-04-06,1,2014-12-15,,TPEx mopsfin_t187ap03_O,F_UNKNOWN
2235,TPEx,2026-08-20,2026-08-20,1,2014-12-15,,TPEx mopsfin_t187ap03_O,F_UNKNOWN
2236,TWSE,2018-03-31,2018-03-31,1,2015-06-03,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2236,TWSE,2018-12-22,2018-12-22,1,2015-06-03,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2236,TWSE,2019-09-09,2019-09-09,1,2015-06-03,,TWSE t187ap03_L,F_UNKNOWN
2236,TWSE,2021-04-06,2021-04-06,1,2015-06-03,,TWSE t187ap03_L,F_UNKNOWN
2236,TWSE,2025-08-01,2025-08-01,1,2015-06-03,,TWSE t187ap03_L,F_UNKNOWN
2236,TWSE,2026-08-20,2026-08-20,1,2015-06-03,,TWSE t187ap03_L,F_UNKNOWN
2237,TWSE,2026-08-20,2026-08-20,1,2026-08-10,,TWSE t187ap03_L,F_UNKNOWN
2239,TWSE,2018-03-31,2018-03-31,1,2016-01-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2239,TWSE,2018-12-22,2018-12-22,1,2016-01-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2239,TWSE,2019-09-09,2019-09-09,1,2016-01-27,,TWSE t187ap03_L,F_UNKNOWN
2239,TWSE,2021-04-06,2021-04-06,1,2016-01-27,,TWSE t187ap03_L,F_UNKNOWN
2239,TWSE,2025-08-01,2025-08-01,1,2016-01-27,,TWSE t187ap03_L,F_UNKNOWN
2239,TWSE,2026-08-20,2026-08-20,1,2016-01-27,,TWSE t187ap03_L,F_UNKNOWN
2241,TWSE,2021-04-06,2021-04-06,1,2020-08-26,,TWSE t187ap03_L,F_UNKNOWN
2241,TWSE,2025-08-01,2025-08-01,1,2020-08-26,,TWSE t187ap03_L,F_UNKNOWN
2241,TWSE,2026-08-20,2026-08-20,1,2020-08-26,,TWSE t187ap03_L,F_UNKNOWN
2243,TWSE,2018-03-31,2018-03-31,1,2017-09-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2243,TWSE,2018-12-22,2018-12-22,1,2017-09-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2243,TWSE,2019-09-09,2019-09-09,1,2017-09-27,,TWSE t187ap03_L,F_UNKNOWN
2243,TWSE,2021-04-06,2021-04-06,1,2017-09-27,,TWSE t187ap03_L,F_UNKNOWN
2243,TWSE,2025-08-01,2025-08-01,1,2017-09-27,,TWSE t187ap03_L,F_UNKNOWN
2243,TWSE,2026-08-20,2026-08-20,1,2017-09-27,,TWSE t187ap03_L,F_UNKNOWN
2247,TWSE,2021-04-06,2021-04-06,1,2020-10-12,,TWSE t187ap03_L,F_UNKNOWN
2247,TWSE,2025-08-01,2025-08-01,1,2020-10-12,,TWSE t187ap03_L,F_UNKNOWN
2247,TWSE,2026-08-20,2026-08-20,1,2020-10-12,,TWSE t187ap03_L,F_UNKNOWN
2248,TWSE,2025-08-01,2025-08-01,1,2025-03-13,,TWSE t187ap03_L,F_UNKNOWN
2248,TWSE,2026-08-20,2026-08-20,1,2025-03-13,,TWSE t187ap03_L,F_UNKNOWN
2254,TWSE,2025-08-01,2025-08-01,1,2023-10-20,,TWSE t187ap03_L,F_UNKNOWN
2254,TWSE,2026-08-20,2026-08-20,1,2023-10-20,,TWSE t187ap03_L,F_UNKNOWN
2258,TWSE,2023-11-20,2024-01-04,33,2023-11-20,,TWSE t187ap03_L,F_UNKNOWN
2258,TWSE,2025-08-01,2025-08-01,1,2023-11-20,,TWSE t187ap03_L,F_UNKNOWN
2258,TWSE,2026-08-20,2026-08-20,1,2023-11-20,,TWSE t187ap03_L,F_UNKNOWN
2301,TWSE,2018-03-31,2018-03-31,1,1995-11-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2301,TWSE,2018-12-22,2018-12-22,1,1995-11-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2301,TWSE,2019-09-09,2019-09-09,1,1995-11-17,,TWSE t187ap03_L,F_UNKNOWN
2301,TWSE,2021-04-06,2021-04-06,1,1995-11-17,,TWSE t187ap03_L,F_UNKNOWN
2301,TWSE,2025-08-01,2025-08-01,1,1995-11-17,,TWSE t187ap03_L,F_UNKNOWN
2301,TWSE,2026-08-20,2026-08-20,1,1995-11-17,,TWSE t187ap03_L,F_UNKNOWN
2303,TWSE,2018-03-31,2018-03-31,1,1985-07-16,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2303,TWSE,2018-12-22,2018-12-22,1,1985-07-16,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2303,TWSE,2019-09-09,2019-09-09,1,1985-07-16,,TWSE t187ap03_L,F_UNKNOWN
2303,TWSE,2021-04-06,2021-04-06,1,1985-07-16,,TWSE t187ap03_L,F_UNKNOWN
2303,TWSE,2025-08-01,2025-08-01,1,1985-07-16,,TWSE t187ap03_L,F_UNKNOWN
2303,TWSE,2026-08-20,2026-08-20,1,1985-07-16,,TWSE t187ap03_L,F_UNKNOWN
2305,TWSE,2018-03-31,2018-03-31,1,1988-10-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2305,TWSE,2018-12-22,2018-12-22,1,1988-10-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2305,TWSE,2019-09-09,2019-09-09,1,1988-10-21,,TWSE t187ap03_L,F_UNKNOWN
2305,TWSE,2021-04-06,2021-04-06,1,1988-10-21,,TWSE t187ap03_L,F_UNKNOWN
2305,TWSE,2025-08-01,2025-08-01,1,1988-10-21,,TWSE t187ap03_L,F_UNKNOWN
2305,TWSE,2026-08-20,2026-08-20,1,1988-10-21,,TWSE t187ap03_L,F_UNKNOWN
2308,TWSE,2018-03-31,2018-03-31,1,1988-12-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2308,TWSE,2018-12-22,2018-12-22,1,1988-12-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2308,TWSE,2019-09-09,2019-09-09,1,1988-12-19,,TWSE t187ap03_L,F_UNKNOWN
2308,TWSE,2021-04-06,2021-04-06,1,1988-12-19,,TWSE t187ap03_L,F_UNKNOWN
2308,TWSE,2025-08-01,2025-08-01,1,1988-12-19,,TWSE t187ap03_L,F_UNKNOWN
2308,TWSE,2026-08-20,2026-08-20,1,1988-12-19,,TWSE t187ap03_L,F_UNKNOWN
2311,TWSE,2018-04-18,2018-04-27,8,,2018-04-30,TWSE suspendListingCsvAndHtml,NO_TRADE_SESSION_FOR_SYMBOL
2312,TWSE,2018-03-31,2018-03-31,1,1989-11-07,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2312,TWSE,2018-12-22,2018-12-22,1,1989-11-07,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2312,TWSE,2019-09-09,2019-09-09,1,1989-11-07,,TWSE t187ap03_L,F_UNKNOWN
2312,TWSE,2021-04-06,2021-04-06,1,1989-11-07,,TWSE t187ap03_L,F_UNKNOWN
2312,TWSE,2025-08-01,2025-08-01,1,1989-11-07,,TWSE t187ap03_L,F_UNKNOWN
2312,TWSE,2026-08-20,2026-08-20,1,1989-11-07,,TWSE t187ap03_L,F_UNKNOWN
2313,TWSE,2018-03-31,2018-03-31,1,1990-07-24,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2313,TWSE,2018-12-22,2018-12-22,1,1990-07-24,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2313,TWSE,2019-09-09,2019-09-09,1,1990-07-24,,TWSE t187ap03_L,F_UNKNOWN
2313,TWSE,2021-04-06,2021-04-06,1,1990-07-24,,TWSE t187ap03_L,F_UNKNOWN
2313,TWSE,2025-08-01,2025-08-01,1,1990-07-24,,TWSE t187ap03_L,F_UNKNOWN
2313,TWSE,2026-08-20,2026-08-20,1,1990-07-24,,TWSE t187ap03_L,F_UNKNOWN
2314,TWSE,2018-03-31,2018-03-31,1,1990-08-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2314,TWSE,2018-12-22,2018-12-22,1,1990-08-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2314,TWSE,2019-09-09,2019-09-09,1,1990-08-08,,TWSE t187ap03_L,F_UNKNOWN
2314,TWSE,2021-04-06,2021-04-06,1,1990-08-08,,TWSE t187ap03_L,F_UNKNOWN
2314,TWSE,2025-08-01,2025-08-01,1,1990-08-08,,TWSE t187ap03_L,F_UNKNOWN
2314,TWSE,2026-08-20,2026-08-20,1,1990-08-08,,TWSE t187ap03_L,F_UNKNOWN
2316,TWSE,2018-03-31,2018-03-31,1,1991-02-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2316,TWSE,2018-12-22,2018-12-22,1,1991-02-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2316,TWSE,2019-09-09,2019-09-09,1,1991-02-05,,TWSE t187ap03_L,F_UNKNOWN
2316,TWSE,2021-04-06,2021-04-06,1,1991-02-05,,TWSE t187ap03_L,F_UNKNOWN
2316,TWSE,2025-08-01,2025-08-01,1,1991-02-05,,TWSE t187ap03_L,F_UNKNOWN
2316,TWSE,2026-08-20,2026-08-20,1,1991-02-05,,TWSE t187ap03_L,F_UNKNOWN
2317,TWSE,2018-03-31,2018-03-31,1,1991-06-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2317,TWSE,2018-12-22,2018-12-22,1,1991-06-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2317,TWSE,2018-10-18,2018-10-25,6,1991-06-18,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
2317,TWSE,2019-09-09,2019-09-09,1,1991-06-18,,TWSE t187ap03_L,F_UNKNOWN
2317,TWSE,2021-04-06,2021-04-06,1,1991-06-18,,TWSE t187ap03_L,F_UNKNOWN
2317,TWSE,2025-08-01,2025-08-01,1,1991-06-18,,TWSE t187ap03_L,F_UNKNOWN
2317,TWSE,2026-08-20,2026-08-20,1,1991-06-18,,TWSE t187ap03_L,F_UNKNOWN
2321,TWSE,2018-03-31,2018-03-31,1,1991-11-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2321,TWSE,2018-12-22,2018-12-22,1,1991-11-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2321,TWSE,2018-10-25,2018-11-02,7,1991-11-08,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
2321,TWSE,2019-09-09,2019-09-09,1,1991-11-08,,TWSE t187ap03_L,F_UNKNOWN
2321,TWSE,2021-04-06,2021-04-06,1,1991-11-08,,TWSE t187ap03_L,F_UNKNOWN
2321,TWSE,2025-08-01,2025-08-01,1,1991-11-08,,TWSE t187ap03_L,F_UNKNOWN
2321,TWSE,2026-08-20,2026-08-20,1,1991-11-08,,TWSE t187ap03_L,F_UNKNOWN
2323,TWSE,2018-03-31,2018-03-31,1,1992-02-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2323,TWSE,2018-12-22,2018-12-22,1,1992-02-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2323,TWSE,2019-09-09,2019-09-09,1,1992-02-17,,TWSE t187ap03_L,F_UNKNOWN
2323,TWSE,2021-04-06,2021-04-06,1,1992-02-17,,TWSE t187ap03_L,F_UNKNOWN
2323,TWSE,2025-08-01,2025-08-01,1,1992-02-17,,TWSE t187ap03_L,F_UNKNOWN
2323,TWSE,2026-08-20,2026-08-20,1,1992-02-17,,TWSE t187ap03_L,F_UNKNOWN
2324,TWSE,2018-03-31,2018-03-31,1,1992-02-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2324,TWSE,2018-12-22,2018-12-22,1,1992-02-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2324,TWSE,2019-09-09,2019-09-09,1,1992-02-18,,TWSE t187ap03_L,F_UNKNOWN
2324,TWSE,2021-04-06,2021-04-06,1,1992-02-18,,TWSE t187ap03_L,F_UNKNOWN
2324,TWSE,2025-08-01,2025-08-01,1,1992-02-18,,TWSE t187ap03_L,F_UNKNOWN
2324,TWSE,2026-08-20,2026-08-20,1,1992-02-18,,TWSE t187ap03_L,F_UNKNOWN
2325,TWSE,2018-04-18,2018-04-27,8,,2018-04-30,TWSE suspendListingCsvAndHtml,NO_TRADE_SESSION_FOR_SYMBOL
2327,TWSE,2018-03-31,2018-03-31,1,1993-10-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2327,TWSE,2018-12-22,2018-12-22,1,1993-10-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2327,TWSE,2019-09-09,2019-09-09,1,1993-10-22,,TWSE t187ap03_L,F_UNKNOWN
2327,TWSE,2021-04-06,2021-04-06,1,1993-10-22,,TWSE t187ap03_L,F_UNKNOWN
2327,TWSE,2025-08-01,2025-08-01,1,1993-10-22,,TWSE t187ap03_L,F_UNKNOWN
2327,TWSE,2026-08-20,2026-08-20,1,1993-10-22,,TWSE t187ap03_L,F_UNKNOWN
2328,TWSE,2018-03-31,2018-03-31,1,1993-11-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2328,TWSE,2018-12-22,2018-12-22,1,1993-11-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2328,TWSE,2019-09-09,2019-09-09,1,1993-11-09,,TWSE t187ap03_L,F_UNKNOWN
2328,TWSE,2021-04-06,2021-04-06,1,1993-11-09,,TWSE t187ap03_L,F_UNKNOWN
2328,TWSE,2025-08-01,2025-08-01,1,1993-11-09,,TWSE t187ap03_L,F_UNKNOWN
2328,TWSE,2026-08-20,2026-08-20,1,1993-11-09,,TWSE t187ap03_L,F_UNKNOWN
2329,TWSE,2018-03-31,2018-03-31,1,1994-04-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2329,TWSE,2018-12-22,2018-12-22,1,1994-04-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2329,TWSE,2018-11-22,2018-11-30,7,1994-04-20,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
2329,TWSE,2019-09-09,2019-09-09,1,1994-04-20,,TWSE t187ap03_L,F_UNKNOWN
2329,TWSE,2021-04-06,2021-04-06,1,1994-04-20,,TWSE t187ap03_L,F_UNKNOWN
2329,TWSE,2025-08-01,2025-08-01,1,1994-04-20,,TWSE t187ap03_L,F_UNKNOWN
2329,TWSE,2026-08-20,2026-08-20,1,1994-04-20,,TWSE t187ap03_L,F_UNKNOWN
2330,TWSE,2018-03-31,2018-03-31,1,1994-09-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2330,TWSE,2018-12-22,2018-12-22,1,1994-09-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2330,TWSE,2019-09-09,2019-09-09,1,1994-09-05,,TWSE t187ap03_L,F_UNKNOWN
2330,TWSE,2021-04-06,2021-04-06,1,1994-09-05,,TWSE t187ap03_L,F_UNKNOWN
2330,TWSE,2025-08-01,2025-08-01,1,1994-09-05,,TWSE t187ap03_L,F_UNKNOWN
2330,TWSE,2026-08-20,2026-08-20,1,1994-09-05,,TWSE t187ap03_L,F_UNKNOWN
2331,TWSE,2018-03-31,2018-03-31,1,1994-09-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2331,TWSE,2018-12-22,2018-12-22,1,1994-09-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2331,TWSE,2019-09-09,2019-09-09,1,1994-09-21,,TWSE t187ap03_L,F_UNKNOWN
2331,TWSE,2021-04-06,2021-04-06,1,1994-09-21,,TWSE t187ap03_L,F_UNKNOWN
2331,TWSE,2025-08-01,2025-08-01,1,1994-09-21,,TWSE t187ap03_L,F_UNKNOWN
2331,TWSE,2026-08-20,2026-08-20,1,1994-09-21,,TWSE t187ap03_L,F_UNKNOWN
2332,TWSE,2018-03-31,2018-03-31,1,1994-10-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2332,TWSE,2018-12-22,2018-12-22,1,1994-10-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2332,TWSE,2019-09-09,2019-09-09,1,1994-10-17,,TWSE t187ap03_L,F_UNKNOWN
2332,TWSE,2021-04-06,2021-04-06,1,1994-10-17,,TWSE t187ap03_L,F_UNKNOWN
2332,TWSE,2025-08-01,2025-08-01,1,1994-10-17,,TWSE t187ap03_L,F_UNKNOWN
2332,TWSE,2026-08-20,2026-08-20,1,1994-10-17,,TWSE t187ap03_L,F_UNKNOWN
2337,TWSE,2018-03-31,2018-03-31,1,1995-03-15,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2337,TWSE,2018-12-22,2018-12-22,1,1995-03-15,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2337,TWSE,2019-09-09,2019-09-09,1,1995-03-15,,TWSE t187ap03_L,F_UNKNOWN
2337,TWSE,2021-04-06,2021-04-06,1,1995-03-15,,TWSE t187ap03_L,F_UNKNOWN
2337,TWSE,2025-08-01,2025-08-01,1,1995-03-15,,TWSE t187ap03_L,F_UNKNOWN
2337,TWSE,2026-08-20,2026-08-20,1,1995-03-15,,TWSE t187ap03_L,F_UNKNOWN
2338,TWSE,2018-03-31,2018-03-31,1,1995-04-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2338,TWSE,2018-12-22,2018-12-22,1,1995-04-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2338,TWSE,2019-09-09,2019-09-09,1,1995-04-17,,TWSE t187ap03_L,F_UNKNOWN
2338,TWSE,2021-04-06,2021-04-06,1,1995-04-17,,TWSE t187ap03_L,F_UNKNOWN
2338,TWSE,2025-08-01,2025-08-01,1,1995-04-17,,TWSE t187ap03_L,F_UNKNOWN
2338,TWSE,2026-08-20,2026-08-20,1,1995-04-17,,TWSE t187ap03_L,F_UNKNOWN
2340,TWSE,2018-03-31,2018-03-31,1,1995-05-02,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2340,TWSE,2018-12-22,2018-12-22,1,1995-05-02,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2340,TWSE,2019-09-09,2019-09-09,1,1995-05-02,,TWSE t187ap03_L,F_UNKNOWN
2340,TWSE,2021-04-06,2021-04-06,1,1995-05-02,,TWSE t187ap03_L,F_UNKNOWN
2340,TWSE,2025-08-01,2025-08-01,1,1995-05-02,,TWSE t187ap03_L,F_UNKNOWN
2340,TWSE,2026-08-20,2026-08-20,1,1995-05-02,,TWSE t187ap03_L,F_UNKNOWN
2342,TWSE,2018-03-31,2018-03-31,1,1995-09-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2342,TWSE,2018-12-22,2018-12-22,1,1995-09-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2342,TWSE,2019-09-09,2019-09-09,1,1995-09-19,,TWSE t187ap03_L,F_UNKNOWN
2342,TWSE,2021-04-06,2021-04-06,1,1995-09-19,,TWSE t187ap03_L,F_UNKNOWN
2342,TWSE,2025-08-01,2025-08-01,1,1995-09-19,,TWSE t187ap03_L,F_UNKNOWN
2342,TWSE,2026-08-20,2026-08-20,1,1995-09-19,,TWSE t187ap03_L,F_UNKNOWN
2344,TWSE,2018-03-31,2018-03-31,1,1995-10-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2344,TWSE,2018-12-22,2018-12-22,1,1995-10-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2344,TWSE,2019-09-09,2019-09-09,1,1995-10-18,,TWSE t187ap03_L,F_UNKNOWN
2344,TWSE,2021-04-06,2021-04-06,1,1995-10-18,,TWSE t187ap03_L,F_UNKNOWN
2344,TWSE,2025-08-01,2025-08-01,1,1995-10-18,,TWSE t187ap03_L,F_UNKNOWN
2344,TWSE,2026-08-20,2026-08-20,1,1995-10-18,,TWSE t187ap03_L,F_UNKNOWN
2345,TWSE,2018-03-31,2018-03-31,1,1995-11-15,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2345,TWSE,2018-12-22,2018-12-22,1,1995-11-15,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2345,TWSE,2019-09-09,2019-09-09,1,1995-11-15,,TWSE t187ap03_L,F_UNKNOWN
2345,TWSE,2021-04-06,2021-04-06,1,1995-11-15,,TWSE t187ap03_L,F_UNKNOWN
2345,TWSE,2025-08-01,2025-08-01,1,1995-11-15,,TWSE t187ap03_L,F_UNKNOWN
2345,TWSE,2026-08-20,2026-08-20,1,1995-11-15,,TWSE t187ap03_L,F_UNKNOWN
2347,TWSE,2018-03-31,2018-03-31,1,1995-12-13,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2347,TWSE,2018-12-22,2018-12-22,1,1995-12-13,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2347,TWSE,2019-09-09,2019-09-09,1,1995-12-13,,TWSE t187ap03_L,F_UNKNOWN
2347,TWSE,2021-04-06,2021-04-06,1,1995-12-13,,TWSE t187ap03_L,F_UNKNOWN
2347,TWSE,2025-08-01,2025-08-01,1,1995-12-13,,TWSE t187ap03_L,F_UNKNOWN
2347,TWSE,2026-08-20,2026-08-20,1,1995-12-13,,TWSE t187ap03_L,F_UNKNOWN
2348,TWSE,2018-03-31,2018-03-31,1,1996-01-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2348,TWSE,2018-12-22,2018-12-22,1,1996-01-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2348,TWSE,2019-09-09,2019-09-09,1,1996-01-05,,TWSE t187ap03_L,F_UNKNOWN
2348,TWSE,2021-04-06,2021-04-06,1,1996-01-05,,TWSE t187ap03_L,F_UNKNOWN
2348,TWSE,2025-08-01,2025-08-01,1,1996-01-05,,TWSE t187ap03_L,F_UNKNOWN
2348,TWSE,2026-08-20,2026-08-20,1,1996-01-05,,TWSE t187ap03_L,F_UNKNOWN
2349,TWSE,2018-03-31,2018-03-31,1,1996-04-23,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2349,TWSE,2018-12-22,2018-12-22,1,1996-04-23,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2349,TWSE,2018-09-06,2018-09-14,7,1996-04-23,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
2349,TWSE,2019-09-09,2019-09-09,1,1996-04-23,,TWSE t187ap03_L,F_UNKNOWN
2349,TWSE,2021-04-06,2021-04-06,1,1996-04-23,,TWSE t187ap03_L,F_UNKNOWN
2349,TWSE,2025-08-01,2025-08-01,1,1996-04-23,,TWSE t187ap03_L,F_UNKNOWN
2349,TWSE,2026-08-20,2026-08-20,1,1996-04-23,,TWSE t187ap03_L,F_UNKNOWN
2352,TWSE,2018-03-31,2018-03-31,1,1996-07-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2352,TWSE,2018-12-22,2018-12-22,1,1996-07-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2352,TWSE,2019-09-09,2019-09-09,1,1996-07-22,,TWSE t187ap03_L,F_UNKNOWN
2352,TWSE,2021-04-06,2021-04-06,1,1996-07-22,,TWSE t187ap03_L,F_UNKNOWN
2352,TWSE,2025-08-01,2025-08-01,1,1996-07-22,,TWSE t187ap03_L,F_UNKNOWN
2352,TWSE,2026-08-20,2026-08-20,1,1996-07-22,,TWSE t187ap03_L,F_UNKNOWN
2353,TWSE,2018-03-31,2018-03-31,1,1996-09-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2353,TWSE,2018-12-22,2018-12-22,1,1996-09-18,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2353,TWSE,2019-09-09,2019-09-09,1,1996-09-18,,TWSE t187ap03_L,F_UNKNOWN
2353,TWSE,2021-04-06,2021-04-06,1,1996-09-18,,TWSE t187ap03_L,F_UNKNOWN
2353,TWSE,2025-08-01,2025-08-01,1,1996-09-18,,TWSE t187ap03_L,F_UNKNOWN
2353,TWSE,2026-08-20,2026-08-20,1,1996-09-18,,TWSE t187ap03_L,F_UNKNOWN
2354,TWSE,2018-03-31,2018-03-31,1,1996-10-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2354,TWSE,2018-12-22,2018-12-22,1,1996-10-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2354,TWSE,2019-09-09,2019-09-09,1,1996-10-08,,TWSE t187ap03_L,F_UNKNOWN
2354,TWSE,2021-04-06,2021-04-06,1,1996-10-08,,TWSE t187ap03_L,F_UNKNOWN
2354,TWSE,2025-08-01,2025-08-01,1,1996-10-08,,TWSE t187ap03_L,F_UNKNOWN
2354,TWSE,2026-08-20,2026-08-20,1,1996-10-08,,TWSE t187ap03_L,F_UNKNOWN
2355,TWSE,2018-03-31,2018-03-31,1,1996-10-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2355,TWSE,2018-12-22,2018-12-22,1,1996-10-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2355,TWSE,2019-09-09,2019-09-09,1,1996-10-14,,TWSE t187ap03_L,F_UNKNOWN
2355,TWSE,2021-04-06,2021-04-06,1,1996-10-14,,TWSE t187ap03_L,F_UNKNOWN
2355,TWSE,2025-08-01,2025-08-01,1,1996-10-14,,TWSE t187ap03_L,F_UNKNOWN
2355,TWSE,2026-08-20,2026-08-20,1,1996-10-14,,TWSE t187ap03_L,F_UNKNOWN
2356,TWSE,2018-03-31,2018-03-31,1,1996-11-13,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2356,TWSE,2018-12-22,2018-12-22,1,1996-11-13,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2356,TWSE,2019-09-09,2019-09-09,1,1996-11-13,,TWSE t187ap03_L,F_UNKNOWN
2356,TWSE,2021-04-06,2021-04-06,1,1996-11-13,,TWSE t187ap03_L,F_UNKNOWN
2356,TWSE,2025-08-01,2025-08-01,1,1996-11-13,,TWSE t187ap03_L,F_UNKNOWN
2356,TWSE,2026-08-20,2026-08-20,1,1996-11-13,,TWSE t187ap03_L,F_UNKNOWN
2357,TWSE,2018-03-31,2018-03-31,1,1996-11-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2357,TWSE,2018-12-22,2018-12-22,1,1996-11-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2357,TWSE,2019-09-09,2019-09-09,1,1996-11-14,,TWSE t187ap03_L,F_UNKNOWN
2357,TWSE,2021-04-06,2021-04-06,1,1996-11-14,,TWSE t187ap03_L,F_UNKNOWN
2357,TWSE,2025-08-01,2025-08-01,1,1996-11-14,,TWSE t187ap03_L,F_UNKNOWN
2357,TWSE,2026-08-20,2026-08-20,1,1996-11-14,,TWSE t187ap03_L,F_UNKNOWN
2358,TWSE,2024-04-08,2024-11-18,152,,2024-11-19,TWSE suspendListingCsvAndHtml,F_UNKNOWN
2359,TWSE,2018-03-31,2018-03-31,1,1996-12-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2359,TWSE,2018-12-22,2018-12-22,1,1996-12-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2359,TWSE,2019-09-09,2019-09-09,1,1996-12-19,,TWSE t187ap03_L,F_UNKNOWN
2359,TWSE,2021-04-06,2021-04-06,1,1996-12-19,,TWSE t187ap03_L,F_UNKNOWN
2359,TWSE,2025-08-01,2025-08-01,1,1996-12-19,,TWSE t187ap03_L,F_UNKNOWN
2359,TWSE,2026-08-20,2026-08-20,1,1996-12-19,,TWSE t187ap03_L,F_UNKNOWN
2360,TWSE,2018-03-31,2018-03-31,1,1996-12-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
2360,TWSE,2018-12-22,2018-12-22,1,1996-12-21,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
