symbol,exchange,date,event_type,cash_amount,stock_ratio,rights_ratio,reference_price,adjustment_factor,source,verified
3689,TPEx,2022-07-18,CASH_DIVIDEND,2.291651,,,35.41,0.9392572944297081,TPEx bulletin/exDailyQ,True
3689,TPEx,2023-08-01,CASH_DIVIDEND,2.270435,,,63.33,0.9653963414634147,TPEx bulletin/exDailyQ,True
3689,TPEx,2024-08-01,CASH_DIVIDEND,2.445829,,,70.75,0.9665300546448087,TPEx bulletin/exDailyQ,True
3689,TPEx,2025-08-01,CASH_DIVIDEND,2.92191,,,95.48,0.9703252032520325,TPEx bulletin/exDailyQ,True
3689,TPEx,2026-08-03,CASH_DIVIDEND,3.648399,,,101.35,0.9652380952380952,TPEx bulletin/exDailyQ,True
3691,TPEx,2018-07-25,CASH_DIVIDEND,5.0,,,151.5,0.9680511182108626,TPEx bulletin/exDailyQ,True
3691,TPEx,2020-07-23,CASH_DIVIDEND,2.0,,,107.5,0.9817351598173516,TPEx bulletin/exDailyQ,True
3691,TPEx,2021-08-20,CASH_DIVIDEND,1.733807,,,165.27,0.9896407185628743,TPEx bulletin/exDailyQ,True
3691,TPEx,2022-08-19,STOCK_DIVIDEND,0.0,,,160.01,0.9440117994100294,TPEx bulletin/exDailyQ,True
3693,TPEx,2021-09-29,CASH_DIVIDEND,0.7,,,43.9,0.984304932735426,TPEx bulletin/exDailyQ,True
3693,TPEx,2022-08-26,CASH_DIVIDEND,1.5,,,63.1,0.976780185758514,TPEx bulletin/exDailyQ,True
3693,TPEx,2023-08-25,CASH_DIVIDEND,6.0,,,548.0,0.9891696750902527,TPEx bulletin/exDailyQ,True
3693,TPEx,2024-08-23,STOCK_DIVIDEND,10.0,,,381.03,0.9597732997481108,TPEx bulletin/exDailyQ,True
3693,TPEx,2025-08-28,CASH_DIVIDEND,11.0,,,269.5,0.9607843137254902,TPEx bulletin/exDailyQ,True
3707,TPEx,2019-07-18,CASH_DIVIDEND,0.15,,,20.35,0.9926829268292684,TPEx bulletin/exDailyQ,True
3707,TPEx,2021-06-28,STOCK_DIVIDEND,0.0,,,84.6,0.9952941176470588,TPEx bulletin/exDailyQ,True
3707,TPEx,2022-04-15,STOCK_DIVIDEND,0.0,,,130.27,0.9982375478927203,TPEx bulletin/exDailyQ,True
3707,TPEx,2022-07-15,CASH_DIVIDEND,0.347335,,,87.65,0.9960227272727273,TPEx bulletin/exDailyQ,True
3707,TPEx,2023-07-17,CASH_DIVIDEND,0.999963,,,86.7,0.9885974914481186,TPEx bulletin/exDailyQ,True
3709,TPEx,2018-07-03,CASH_DIVIDEND,0.8,,,21.5,0.9641255605381166,TPEx bulletin/exDailyQ,True
3709,TPEx,2019-07-18,CASH_DIVIDEND,0.7,,,17.6,0.9617486338797815,TPEx bulletin/exDailyQ,True
3709,TPEx,2020-07-16,CASH_DIVIDEND,1.0,,,19.95,0.9522673031026253,TPEx bulletin/exDailyQ,True
3709,TPEx,2021-07-23,STOCK_DIVIDEND,1.4,,,26.93,0.9006688963210703,TPEx bulletin/exDailyQ,True
3709,TPEx,2022-07-07,CASH_DIVIDEND,1.6,,,26.5,0.9430604982206405,TPEx bulletin/exDailyQ,True
3709,TPEx,2023-07-14,CASH_DIVIDEND,1.0,,,23.2,0.9586776859504132,TPEx bulletin/exDailyQ,True
3709,TPEx,2024-06-24,CASH_DIVIDEND,0.8,,,27.15,0.9713774597495527,TPEx bulletin/exDailyQ,True
3709,TPEx,2025-02-18,STOCK_DIVIDEND,0.0,,,28.45,0.9627749576988155,TPEx bulletin/exDailyQ,True
3709,TPEx,2025-06-24,CASH_DIVIDEND,1.0,,,34.95,0.972183588317107,TPEx bulletin/exDailyQ,True
3709,TPEx,2026-06-01,STOCK_DIVIDEND,0.0,,,86.35,0.9724099099099098,TPEx bulletin/exDailyQ,True
3709,TPEx,2026-08-10,CASH_DIVIDEND,2.156521,,,77.24,0.9727959697732996,TPEx bulletin/exDailyQ,True
3710,TPEx,2022-06-30,STOCK_DIVIDEND,0.0,,,13.06,0.9674074074074075,TPEx bulletin/exDailyQ,True
3713,TPEx,2025-07-18,STOCK_DIVIDEND,0.0,,,20.44,0.9970731707317074,TPEx bulletin/exDailyQ,True
4102,TPEx,2021-08-18,CASH_DIVIDEND,0.1,,,19.25,0.9948320413436692,TPEx bulletin/exDailyQ,True
4102,TPEx,2022-07-05,CASH_DIVIDEND,0.1,,,16.6,0.9940119760479044,TPEx bulletin/exDailyQ,True
4102,TPEx,2023-07-04,CASH_DIVIDEND,0.8,,,30.85,0.9747235387045814,TPEx bulletin/exDailyQ,True
4102,TPEx,2024-07-04,CASH_DIVIDEND,0.8,,,36.3,0.9784366576819405,TPEx bulletin/exDailyQ,True
4102,TPEx,2025-07-04,CASH_DIVIDEND,1.15,,,22.15,0.9506437768240342,TPEx bulletin/exDailyQ,True
4103,TPEx,2018-08-02,CASH_DIVIDEND,3.01369413,,,82.89,0.9649592549476135,TPEx bulletin/exDailyQ,True
4105,TPEx,2018-07-06,CASH_DIVIDEND,4.5,,,90.3,0.9525316455696202,TPEx bulletin/exDailyQ,True
4105,TPEx,2019-07-12,CASH_DIVIDEND,4.5,,,83.5,0.9488636363636364,TPEx bulletin/exDailyQ,True
4105,TPEx,2020-07-17,CASH_DIVIDEND,4.0,,,76.3,0.950186799501868,TPEx bulletin/exDailyQ,True
4105,TPEx,2021-09-14,CASH_DIVIDEND,4.0,,,75.5,0.949685534591195,TPEx bulletin/exDailyQ,True
4105,TPEx,2022-07-19,CASH_DIVIDEND,3.0,,,69.5,0.9586206896551724,TPEx bulletin/exDailyQ,True
4105,TPEx,2023-03-30,CASH_DIVIDEND,3.4,,,76.3,0.9573400250941028,TPEx bulletin/exDailyQ,True
4105,TPEx,2024-03-28,CASH_DIVIDEND,3.5,,,78.0,0.9570552147239264,TPEx bulletin/exDailyQ,True
4105,TPEx,2025-03-27,CASH_DIVIDEND,4.2,,,74.3,0.9464968152866242,TPEx bulletin/exDailyQ,True
4105,TPEx,2026-03-26,CASH_DIVIDEND,4.5,,,75.5,0.94375,TPEx bulletin/exDailyQ,True
4107,TPEx,2018-08-30,CASH_DIVIDEND,3.5,,,102.5,0.9669811320754716,TPEx bulletin/exDailyQ,True
4107,TPEx,2019-08-29,CASH_DIVIDEND,4.0,,,133.0,0.9708029197080292,TPEx bulletin/exDailyQ,True
4107,TPEx,2020-08-26,CASH_DIVIDEND,4.0,,,139.0,0.972027972027972,TPEx bulletin/exDailyQ,True
4107,TPEx,2021-08-31,CASH_DIVIDEND,4.0,,,102.0,0.9622641509433962,TPEx bulletin/exDailyQ,True
4107,TPEx,2022-08-31,CASH_DIVIDEND,4.5,,,111.0,0.961038961038961,TPEx bulletin/exDailyQ,True
4107,TPEx,2023-08-30,CASH_DIVIDEND,4.5,,,107.0,0.9596412556053812,TPEx bulletin/exDailyQ,True
4107,TPEx,2024-07-30,CASH_DIVIDEND,4.5,,,126.5,0.9656488549618321,TPEx bulletin/exDailyQ,True
4107,TPEx,2025-07-28,CASH_DIVIDEND,5.0,,,113.0,0.9576271186440678,TPEx bulletin/exDailyQ,True
4107,TPEx,2026-07-28,CASH_DIVIDEND,5.5,,,114.0,0.9539748953974896,TPEx bulletin/exDailyQ,True
4109,TPEx,2019-03-29,CAPITAL_REDUCTION,,,,20.56,1.1782234957020057,TPEx bulletin/revivt,True
4109,TPEx,2024-08-26,CASH_DIVIDEND,0.5,,,31.45,0.9843505477308294,TPEx bulletin/exDailyQ,True
4109,TPEx,2025-01-02,STOCK_DIVIDEND,0.0,,,21.58,0.9677130044843049,TPEx bulletin/exDailyQ,True
4109,TPEx,2025-09-24,CASH_DIVIDEND,0.5,,,16.4,0.9704142011834319,TPEx bulletin/exDailyQ,True
4111,TPEx,2018-08-23,CASH_DIVIDEND,0.8,,,24.2,0.968,TPEx bulletin/exDailyQ,True
4111,TPEx,2019-08-22,CASH_DIVIDEND,0.6,,,24.65,0.9762376237623762,TPEx bulletin/exDailyQ,True
4111,TPEx,2020-08-20,CASH_DIVIDEND,1.0,,,26.0,0.9629629629629629,TPEx bulletin/exDailyQ,True
4111,TPEx,2021-08-20,CASH_DIVIDEND,1.0,,,21.8,0.956140350877193,TPEx bulletin/exDailyQ,True
4111,TPEx,2022-08-22,CASH_DIVIDEND,1.0,,,23.65,0.9594320486815415,TPEx bulletin/exDailyQ,True
4111,TPEx,2023-08-22,CASH_DIVIDEND,1.2,,,26.25,0.9562841530054645,TPEx bulletin/exDailyQ,True
4111,TPEx,2024-08-23,CASH_DIVIDEND,1.0,,,26.3,0.9633699633699634,TPEx bulletin/exDailyQ,True
4111,TPEx,2025-08-26,STOCK_DIVIDEND,1.0,,,31.14,0.9240356083086053,TPEx bulletin/exDailyQ,True
4113,TPEx,2018-09-21,STOCK_DIVIDEND,0.1119217,,,10.27,0.964319248826291,TPEx bulletin/exDailyQ,True
4113,TPEx,2019-08-20,CASH_DIVIDEND,0.3039848,,,10.25,0.971563981042654,TPEx bulletin/exDailyQ,True
4113,TPEx,2021-09-09,CASH_DIVIDEND,0.3,,,13.6,0.9784172661870503,TPEx bulletin/exDailyQ,True
4113,TPEx,2022-08-17,CASH_DIVIDEND,0.4,,,11.85,0.9673469387755101,TPEx bulletin/exDailyQ,True
4113,TPEx,2024-08-15,STOCK_DIVIDEND,0.0,,,50.9,0.9658444022770397,TPEx bulletin/exDailyQ,True
4113,TPEx,2025-08-28,CASH_DIVIDEND,0.85,,,20.7,0.9605568445475637,TPEx bulletin/exDailyQ,True
4114,TPEx,2018-08-09,STOCK_DIVIDEND,0.19995782,,,31.05,0.9039301310043668,TPEx bulletin/exDailyQ,True
4114,TPEx,2019-07-11,STOCK_DIVIDEND,0.19896624,,,26.38,0.8720661157024793,TPEx bulletin/exDailyQ,True
4114,TPEx,2020-07-09,STOCK_DIVIDEND,0.184012,,,25.02,0.9249537892791128,TPEx bulletin/exDailyQ,True
4114,TPEx,2021-09-23,STOCK_DIVIDEND,0.302245,,,22.48,0.8815686274509804,TPEx bulletin/exDailyQ,True
4114,TPEx,2022-07-11,STOCK_DIVIDEND,0.507024,,,28.69,0.8937694704049844,TPEx bulletin/exDailyQ,True
4114,TPEx,2023-05-26,STOCK_DIVIDEND,0.0,,,44.69,0.9887168141592919,TPEx bulletin/exDailyQ,True
4114,TPEx,2023-08-08,STOCK_DIVIDEND,0.557404,,,40.16,0.9034870641169852,TPEx bulletin/exDailyQ,True
4114,TPEx,2024-08-09,STOCK_DIVIDEND,0.6,,,36.18,0.8955445544554456,TPEx bulletin/exDailyQ,True
4114,TPEx,2025-02-03,STOCK_DIVIDEND,0.0,,,33.16,0.992814371257485,TPEx bulletin/exDailyQ,True
4114,TPEx,2025-07-11,STOCK_DIVIDEND,0.599092,,,32.91,0.8942934782608696,TPEx bulletin/exDailyQ,True
4114,TPEx,2026-07-17,STOCK_DIVIDEND,0.848385,,,30.01,0.9025563909774437,TPEx bulletin/exDailyQ,True
4116,TPEx,2018-07-12,CASH_DIVIDEND,1.0,,,31.7,0.9694189602446482,TPEx bulletin/exDailyQ,True
4116,TPEx,2019-07-11,CASH_DIVIDEND,1.35,,,38.6,0.9662077596996245,TPEx bulletin/exDailyQ,True
4116,TPEx,2020-07-14,CASH_DIVIDEND,1.35,,,36.4,0.9642384105960264,TPEx bulletin/exDailyQ,True
4116,TPEx,2021-06-28,CASH_DIVIDEND,1.0,,,32.5,0.9701492537313433,TPEx bulletin/exDailyQ,True
4116,TPEx,2022-06-24,CASH_DIVIDEND,0.5,,,86.8,0.9942726231386025,TPEx bulletin/exDailyQ,True
4116,TPEx,2023-06-20,CASH_DIVIDEND,2.1,,,58.5,0.9653465346534653,TPEx bulletin/exDailyQ,True
4116,TPEx,2024-06-27,CASH_DIVIDEND,2.0,,,56.3,0.9656946826758147,TPEx bulletin/exDailyQ,True
4116,TPEx,2025-06-30,CASH_DIVIDEND,1.65,,,40.1,0.9604790419161677,TPEx bulletin/exDailyQ,True
4116,TPEx,2026-07-01,CASH_DIVIDEND,2.0,,,36.5,0.948051948051948,TPEx bulletin/exDailyQ,True
4120,TPEx,2018-07-10,CASH_DIVIDEND,2.5,,,66.0,0.9635036496350365,TPEx bulletin/exDailyQ,True
4120,TPEx,2019-07-11,CASH_DIVIDEND,1.8,,,60.7,0.9712000000000001,TPEx bulletin/exDailyQ,True
4120,TPEx,2020-07-07,CASH_DIVIDEND,1.8,,,49.4,0.9648437499999999,TPEx bulletin/exDailyQ,True
4120,TPEx,2021-09-14,CASH_DIVIDEND,1.5,,,39.0,0.9629629629629629,TPEx bulletin/exDailyQ,True
4120,TPEx,2022-07-18,CASH_DIVIDEND,0.85,,,33.3,0.9751098096632503,TPEx bulletin/exDailyQ,True
4120,TPEx,2024-07-19,CASH_DIVIDEND,1.0,,,49.0,0.98,TPEx bulletin/exDailyQ,True
4120,TPEx,2025-07-07,CASH_DIVIDEND,1.0,,,55.4,0.9822695035460993,TPEx bulletin/exDailyQ,True
4120,TPEx,2026-07-20,CASH_DIVIDEND,4.0,,,44.0,0.9166666666666666,TPEx bulletin/exDailyQ,True
4121,TPEx,2018-06-13,CASH_DIVIDEND,0.3,,,14.0,0.979020979020979,TPEx bulletin/exDailyQ,True
4121,TPEx,2019-08-27,CASH_DIVIDEND,0.1,,,10.4,0.9904761904761905,TPEx bulletin/exDailyQ,True
4121,TPEx,2020-06-29,CASH_DIVIDEND,0.2,,,20.3,0.9902439024390244,TPEx bulletin/exDailyQ,True
4121,TPEx,2020-10-26,STOCK_DIVIDEND,0.0,,,17.49,0.9909348441926346,TPEx bulletin/exDailyQ,True
4121,TPEx,2021-08-30,CASH_DIVIDEND,1.129044,,,22.12,0.9513978494623656,TPEx bulletin/exDailyQ,True
4121,TPEx,2022-07-20,CASH_DIVIDEND,1.092146,,,18.91,0.9455,TPEx bulletin/exDailyQ,True
4121,TPEx,2023-06-19,CASH_DIVIDEND,1.2,,,27.45,0.9581151832460734,TPEx bulletin/exDailyQ,True
4121,TPEx,2024-06-12,CASH_DIVIDEND,0.5,,,22.45,0.9782135076252724,TPEx bulletin/exDailyQ,True
4123,TPEx,2018-08-09,STOCK_DIVIDEND,2.41435178,,,88.13,0.9296413502109705,TPEx bulletin/exDailyQ,True
4123,TPEx,2019-08-16,STOCK_DIVIDEND,1.49940452,,,65.92,0.8527813712807245,TPEx bulletin/exDailyQ,True
4123,TPEx,2020-08-06,STOCK_DIVIDEND,1.426619,,,72.72,0.9371134020618557,TPEx bulletin/exDailyQ,True
4123,TPEx,2021-09-13,STOCK_DIVIDEND,1.495754,,,63.75,0.8903631284916201,TPEx bulletin/exDailyQ,True
4123,TPEx,2022-09-08,STOCK_DIVIDEND,2.432804,,,50.76,0.8376237623762376,TPEx bulletin/exDailyQ,True
4123,TPEx,2023-09-08,STOCK_DIVIDEND,0.991683,,,45.95,0.8922330097087379,TPEx bulletin/exDailyQ,True
4123,TPEx,2024-08-02,CASH_DIVIDEND,1.43061,,,48.87,0.9715705765407555,TPEx bulletin/exDailyQ,True
4123,TPEx,2025-10-03,STOCK_DIVIDEND,0.760393,,,35.92,0.932987012987013,TPEx bulletin/exDailyQ,True
4123,TPEx,2026-08-17,STOCK_DIVIDEND,1.746694,,,31.01,0.9040816326530613,TPEx bulletin/exDailyQ,True
4126,TPEx,2018-07-05,CASH_DIVIDEND,2.5,,,65.5,0.9632352941176471,TPEx bulletin/exDailyQ,True
4126,TPEx,2019-07-04,CASH_DIVIDEND,3.2,,,76.1,0.9596469104665826,TPEx bulletin/exDailyQ,True
4126,TPEx,2020-08-03,STOCK_DIVIDEND,4.0,,,79.2,0.8693743139407246,TPEx bulletin/exDailyQ,True
4126,TPEx,2021-10-06,CASH_DIVIDEND,4.2,,,67.8,0.9416666666666667,TPEx bulletin/exDailyQ,True
4126,TPEx,2022-07-06,CASH_DIVIDEND,4.5,,,65.5,0.9357142857142857,TPEx bulletin/exDailyQ,True
4126,TPEx,2023-07-12,CASH_DIVIDEND,4.2,,,84.9,0.952861952861953,TPEx bulletin/exDailyQ,True
4126,TPEx,2024-07-03,CASH_DIVIDEND,4.8,,,88.4,0.9484978540772533,TPEx bulletin/exDailyQ,True
4126,TPEx,2025-07-03,CASH_DIVIDEND,5.0,,,90.6,0.9476987447698745,TPEx bulletin/exDailyQ,True
4126,TPEx,2026-07-15,CASH_DIVIDEND,4.5,,,76.8,0.9446494464944649,TPEx bulletin/exDailyQ,True
4127,TPEx,2024-08-27,CASH_DIVIDEND,0.5,,,34.5,0.9857142857142858,TPEx bulletin/exDailyQ,True
4128,TPEx,2021-09-28,STOCK_DIVIDEND,0.0,,,54.27,0.9105704697986577,TPEx bulletin/exDailyQ,True
4128,TPEx,2022-07-18,STOCK_DIVIDEND,0.04,,,50.15,0.9118181818181817,TPEx bulletin/exDailyQ,True
4128,TPEx,2023-06-16,STOCK_DIVIDEND,0.04,,,55.89,0.9117455138662317,TPEx bulletin/exDailyQ,True
4128,TPEx,2024-08-29,STOCK_DIVIDEND,0.0,,,42.9,0.9522752497225305,TPEx bulletin/exDailyQ,True
4129,TPEx,2018-07-10,CASH_DIVIDEND,1.25974555,,,55.54,0.9778169014084508,TPEx bulletin/exDailyQ,True
4129,TPEx,2019-07-16,CASH_DIVIDEND,2.00044757,,,45.95,0.9582898852971846,TPEx bulletin/exDailyQ,True
4129,TPEx,2020-07-27,CASH_DIVIDEND,0.820539,,,34.18,0.9765714285714285,TPEx bulletin/exDailyQ,True
4129,TPEx,2021-09-06,CASH_DIVIDEND,0.836882,,,29.86,0.9726384364820847,TPEx bulletin/exDailyQ,True
4129,TPEx,2023-07-24,CASH_DIVIDEND,2.275293,,,73.32,0.9698412698412698,TPEx bulletin/exDailyQ,True
4129,TPEx,2024-07-18,CASH_DIVIDEND,4.002661,,,98.0,0.9607843137254902,TPEx bulletin/exDailyQ,True
4129,TPEx,2025-07-23,CASH_DIVIDEND,4.0,,,100.5,0.9617224880382775,TPEx bulletin/exDailyQ,True
4129,TPEx,2026-07-23,CASH_DIVIDEND,4.5,,,87.2,0.95092693565976,TPEx bulletin/exDailyQ,True
4130,TPEx,2018-07-05,CASH_DIVIDEND,0.8,,,31.1,0.974921630094044,TPEx bulletin/exDailyQ,True
4130,TPEx,2019-07-17,STOCK_DIVIDEND,0.3,,,27.81,0.9427118644067796,TPEx bulletin/exDailyQ,True
4130,TPEx,2020-08-25,STOCK_DIVIDEND,0.465,,,34.1,0.9673758865248228,TPEx bulletin/exDailyQ,True
4130,TPEx,2021-09-10,STOCK_DIVIDEND,0.41,,,23.47,0.9638603696098561,TPEx bulletin/exDailyQ,True
4130,TPEx,2022-07-20,CASH_DIVIDEND,0.35,,,25.05,0.986220472440945,TPEx bulletin/exDailyQ,True
4130,TPEx,2023-07-06,CASH_DIVIDEND,0.175,,,30.68,0.9944894651539707,TPEx bulletin/exDailyQ,True
4130,TPEx,2024-08-21,STOCK_DIVIDEND,0.15,,,22.57,0.9645299145299147,TPEx bulletin/exDailyQ,True
4130,TPEx,2025-08-20,STOCK_DIVIDEND,0.1,,,18.43,0.9751322751322752,TPEx bulletin/exDailyQ,True
4130,TPEx,2026-01-14,STOCK_DIVIDEND,0.0,,,35.32,0.9597826086956522,TPEx bulletin/exDailyQ,True
4131,TPEx,2022-01-10,CAPITAL_REDUCTION,,,,16.52,2.5415384615384613,TPEx bulletin/revivt,True
4138,TPEx,2018-08-23,CASH_DIVIDEND,3.4,,,50.9,0.9373848987108656,TPEx bulletin/exDailyQ,True
4138,TPEx,2019-08-20,CASH_DIVIDEND,3.15,,,48.15,0.9385964912280702,TPEx bulletin/exDailyQ,True
4138,TPEx,2020-08-03,CASH_DIVIDEND,3.35,,,47.95,0.9346978557504875,TPEx bulletin/exDailyQ,True
4138,TPEx,2021-08-02,CASH_DIVIDEND,3.5,,,50.6,0.9353049907578558,TPEx bulletin/exDailyQ,True
4138,TPEx,2022-07-13,CASH_DIVIDEND,3.7,,,53.1,0.9348591549295775,TPEx bulletin/exDailyQ,True
4138,TPEx,2023-07-11,CASH_DIVIDEND,3.15,,,123.85,0.9751968503937007,TPEx bulletin/exDailyQ,True
4138,TPEx,2023-08-28,STOCK_DIVIDEND,0.0,,,103.18,0.9090748898678415,TPEx bulletin/exDailyQ,True
4138,TPEx,2024-04-18,CASH_DIVIDEND,6.75,,,127.75,0.949814126394052,TPEx bulletin/exDailyQ,True
4138,TPEx,2024-08-26,STOCK_DIVIDEND,0.0,,,93.64,0.909126213592233,TPEx bulletin/exDailyQ,True
4138,TPEx,2025-04-18,CASH_DIVIDEND,4.15,,,83.35,0.9525714285714285,TPEx bulletin/exDailyQ,True
4138,TPEx,2025-09-01,STOCK_DIVIDEND,0.0,,,69.82,0.9091145833333333,TPEx bulletin/exDailyQ,True
4138,TPEx,2026-04-23,CASH_DIVIDEND,4.2,,,61.3,0.9358778625954198,TPEx bulletin/exDailyQ,True
4139,TPEx,2018-07-10,STOCK_DIVIDEND,0.0,,,61.82,0.9091176470588236,TPEx bulletin/exDailyQ,True
4139,TPEx,2020-07-16,STOCK_DIVIDEND,1.26,,,52.7,0.9634369287020109,TPEx bulletin/exDailyQ,True
4139,TPEx,2021-08-26,CASH_DIVIDEND,1.6,,,50.5,0.9692898272552782,TPEx bulletin/exDailyQ,True
4147,TPEx,2024-02-27,STOCK_DIVIDEND,0.0,,,106.1,0.9824074074074074,TPEx bulletin/exDailyQ,True
4152,TPEx,2019-10-04,STOCK_DIVIDEND,0.0,,,83.29,0.9974850299401198,TPEx bulletin/exDailyQ,True
4152,TPEx,2020-06-10,STOCK_DIVIDEND,0.0,,,71.44,0.9936022253129345,TPEx bulletin/exDailyQ,True
4153,TPEx,2019-06-25,CASH_DIVIDEND,1.48,,,34.47,0.9588317107093184,TPEx bulletin/exDailyQ,True
4153,TPEx,2020-10-19,CAPITAL_REDUCTION,,,,30.62,1.125735294117647,TPEx bulletin/revivt,True
4153,TPEx,2021-11-12,CASH_DIVIDEND,0.26,,,25.89,0.9900573613766731,TPEx bulletin/exDailyQ,True
4153,TPEx,2022-07-04,CASH_DIVIDEND,0.37,,,25.23,0.9855468749999999,TPEx bulletin/exDailyQ,True
4153,TPEx,2023-07-04,CASH_DIVIDEND,1.0,,,40.9,0.9761336515513126,TPEx bulletin/exDailyQ,True
4153,TPEx,2024-06-19,CASH_DIVIDEND,1.25,,,41.85,0.9709976798143851,TPEx bulletin/exDailyQ,True
4153,TPEx,2025-06-13,CASH_DIVIDEND,2.0,,,41.5,0.9540229885057471,TPEx bulletin/exDailyQ,True
4153,TPEx,2026-06-12,CASH_DIVIDEND,2.0,,,30.35,0.9381761978361669,TPEx bulletin/exDailyQ,True
4154,TPEx,2024-09-02,CAPITAL_REDUCTION,,,,21.0,1.4482758620689655,TPEx bulletin/revivt,True
4160,TPEx,2018-08-02,CASH_DIVIDEND,0.40490149,,,30.4,0.9870129870129869,TPEx bulletin/exDailyQ,True
4160,TPEx,2019-08-05,CASH_DIVIDEND,0.62671443,,,27.72,0.9777777777777776,TPEx bulletin/exDailyQ,True
4160,TPEx,2020-08-04,CASH_DIVIDEND,0.679384,,,28.67,0.9768313458262351,TPEx bulletin/exDailyQ,True
4160,TPEx,2022-09-05,CASH_DIVIDEND,0.29097,,,24.81,0.9884462151394421,TPEx bulletin/exDailyQ,True
4160,TPEx,2023-09-14,STOCK_DIVIDEND,0.477547,,,39.63,0.9435714285714286,TPEx bulletin/exDailyQ,True
4160,TPEx,2024-09-19,STOCK_DIVIDEND,0.505968,,,97.08,0.9471219512195121,TPEx bulletin/exDailyQ,True
4160,TPEx,2025-10-03,CASH_DIVIDEND,1.847334,,,54.65,0.9672566371681416,TPEx bulletin/exDailyQ,True
4161,TPEx,2018-08-23,STOCK_DIVIDEND,0.0,,,36.43,0.9511749347258486,TPEx bulletin/exDailyQ,True
4161,TPEx,2019-07-31,CASH_DIVIDEND,0.5,,,26.1,0.981203007518797,TPEx bulletin/exDailyQ,True
4161,TPEx,2020-07-23,CASH_DIVIDEND,0.6,,,29.9,0.9803278688524589,TPEx bulletin/exDailyQ,True
4161,TPEx,2021-09-08,CASH_DIVIDEND,0.3,,,26.6,0.9888475836431228,TPEx bulletin/exDailyQ,True
4161,TPEx,2022-08-11,CASH_DIVIDEND,0.3,,,23.8,0.987551867219917,TPEx bulletin/exDailyQ,True
4161,TPEx,2023-08-28,STOCK_DIVIDEND,0.0,,,33.52,0.9522727272727273,TPEx bulletin/exDailyQ,True
4161,TPEx,2024-07-16,CASH_DIVIDEND,0.7,,,34.25,0.9799713876967096,TPEx bulletin/exDailyQ,True
4161,TPEx,2025-08-20,STOCK_DIVIDEND,0.300085,,,27.48,0.876555023923445,TPEx bulletin/exDailyQ,True
4161,TPEx,2026-07-16,CASH_DIVIDEND,0.7,,,22.4,0.9696969696969696,TPEx bulletin/exDailyQ,True
4162,TPEx,2018-08-27,CASH_DIVIDEND,2.0,,,132.5,0.9851301115241635,TPEx bulletin/exDailyQ,True
4162,TPEx,2019-08-28,CASH_DIVIDEND,1.0,,,72.3,0.9863574351978172,TPEx bulletin/exDailyQ,True
4162,TPEx,2020-07-28,CASH_DIVIDEND,0.50024,,,70.7,0.9929775280898876,TPEx bulletin/exDailyQ,True
4162,TPEx,2021-09-13,CASH_DIVIDEND,2.53482,,,57.37,0.9577629382303839,TPEx bulletin/exDailyQ,True
4162,TPEx,2022-08-15,CASH_DIVIDEND,2.7,,,84.8,0.9691428571428571,TPEx bulletin/exDailyQ,True
4162,TPEx,2023-08-15,CASH_DIVIDEND,2.0,,,79.3,0.97539975399754,TPEx bulletin/exDailyQ,True
4162,TPEx,2024-08-12,CASH_DIVIDEND,1.5,,,83.9,0.9824355971896955,TPEx bulletin/exDailyQ,True
4162,TPEx,2025-08-13,CASH_DIVIDEND,6.0,,,72.0,0.9230769230769231,TPEx bulletin/exDailyQ,True
4162,TPEx,2026-08-17,CASH_DIVIDEND,2.0,,,60.1,0.9677938808373591,TPEx bulletin/exDailyQ,True
4163,TPEx,2018-07-18,CASH_DIVIDEND,2.3,,,102.7,0.9780952380952381,TPEx bulletin/exDailyQ,True
4163,TPEx,2019-07-18,CASH_DIVIDEND,4.5,,,144.0,0.9696969696969697,TPEx bulletin/exDailyQ,True
4163,TPEx,2020-07-10,CASH_DIVIDEND,5.0,,,132.0,0.9635036496350365,TPEx bulletin/exDailyQ,True
4163,TPEx,2020-08-28,STOCK_DIVIDEND,0.0,,,101.25,0.8333333333333334,TPEx bulletin/exDailyQ,True
4163,TPEx,2021-07-22,CASH_DIVIDEND,3.5,,,84.7,0.9603174603174603,TPEx bulletin/exDailyQ,True
4163,TPEx,2022-07-11,CASH_DIVIDEND,2.5,,,81.6,0.9702734839476813,TPEx bulletin/exDailyQ,True
4163,TPEx,2023-07-10,CASH_DIVIDEND,4.0,,,134.0,0.9710144927536232,TPEx bulletin/exDailyQ,True
4163,TPEx,2024-07-08,CASH_DIVIDEND,3.5,,,121.0,0.9718875502008032,TPEx bulletin/exDailyQ,True
4163,TPEx,2025-03-25,CASH_DIVIDEND,3.5,,,103.5,0.9672897196261683,TPEx bulletin/exDailyQ,True
4163,TPEx,2026-03-23,CASH_DIVIDEND,3.5,,,104.5,0.9675925925925926,TPEx bulletin/exDailyQ,True
4167,TPEx,2019-06-13,STOCK_DIVIDEND,0.0,,,18.91,0.9952631578947368,TPEx bulletin/exDailyQ,True
4167,TPEx,2021-09-02,STOCK_DIVIDEND,0.132995,,,22.47,0.9441176470588235,TPEx bulletin/exDailyQ,True
4167,TPEx,2023-07-06,CASH_DIVIDEND,0.1032,,,18.1,0.9945054945054946,TPEx bulletin/exDailyQ,True
