symbol,exchange,date,source,open,high,low,close,volume,reason,resolution
1321,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1323,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1324,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1325,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,24.450000762939453,24.450000762939453,24.450000762939453,24.450000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1326,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,60.0,60.0,60.0,60.0,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1337,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,5.130000114440918,5.130000114440918,5.130000114440918,5.130000114440918,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1338,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1339,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,44.79999923706055,44.79999923706055,44.79999923706055,44.79999923706055,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1340,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,5.5,5.5,5.5,5.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1341,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,58.20000076293945,58.20000076293945,58.20000076293945,58.20000076293945,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1342,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,110.5,110.5,110.5,110.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1402,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,27.450000762939453,27.450000762939453,27.450000762939453,27.450000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1409,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,26.549999237060547,26.549999237060547,26.549999237060547,26.549999237060547,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1410,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,26.25,26.25,26.25,26.25,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1413,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1414,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1416,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1417,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1418,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
