TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.1,0.3,0.55,0.10341567121773632,0.01146896416708132,-0.10245332185873302,0.3599673773368508,0.8461538461538461,1.8544807050920447,35.0,0.04585306138498614,26
0.1,0.3,0.6,0.03915776714638963,0.00446088849648163,-0.13055762607854682,0.16162005781162633,0.8,1.3302250942974188,37.1,0.03637761285992121,20
0.1,0.3,0.65,-0.02762459381248894,-0.003240888063986147,-0.11397513945233884,-0.13345490726930567,0.7272727272727273,0.7434874632680685,44.27272727272727,0.02364703631789331,11
0.1,0.3,0.7,-0.064899763515045,-0.00774549549678083,-0.12397361937774554,-0.40656762238191785,0.6,0.3159578297065924,68.4,0.016037993735802177,5
0.1,0.3,0.75,0.0005655339279755367,6.551701940216148e-05,-0.0627879661708336,0.011975102696706428,0.75,1.018779610595058,63.0,0.012575115523806725,4
0.12,0.3,0.55,0.09685538681878336,0.010770274533919322,-0.12842992468615588,0.33095467150577046,0.7916666666666666,1.7580277589282738,43.208333333333336,0.051948842277489,24
0.12,0.3,0.6,0.030183393573932626,0.003451813194665032,-0.15088313938575015,0.12169165118683195,0.7368421052631579,1.2387833255864868,47.36842105263158,0.04407945910108702,19
0.12,0.3,0.65,-0.006335635304051124,-0.0007362302843820778,-0.10515483006434656,-0.019120005165965744,0.7272727272727273,0.9392432024490589,51.45454545454545,0.027442667521082664,11
0.12,0.3,0.7,-0.058461187313627705,-0.006956198300507088,-0.12344408585369859,-0.34074118739479814,0.6,0.38382029021303193,78.0,0.0187157719853224,5
0.12,0.3,0.75,0.0071550391484636044,0.0008265066594184134,-0.06251977739679393,0.06051340440096374,0.75,1.2375964417936247,75.0,0.015184249041788896,4
0.15,0.3,0.55,0.1179766165444378,0.013006718744384527,-0.14250318528998318,0.3519237943143538,0.782608695652174,1.9233306807441015,52.78260869565217,0.0618444632048369,23
0.15,0.3,0.6,0.052991654802895916,0.0060013744113081025,-0.16421831799780673,0.18457197087275892,0.7222222222222222,1.418561176030907,53.77777777777778,0.04782053860607326,18
0.15,0.3,0.65,0.0018198659663779537,0.00021071443672515677,-0.12359590557321976,0.02172029595623793,0.7,1.0171155271366794,62.8,0.031016897416824746,10
0.15,0.3,0.7,-0.05111339932353831,-0.006061251341762275,-0.12293207255852756,-0.2920101169239172,0.6,0.4612658242392281,81.0,0.019537587594703594,5
0.15,0.3,0.75,0.014729220667159426,0.001695792886321712,-0.06226046195841617,0.11356881753859353,0.75,1.4891112890223088,78.75,0.01601492519323191,4
0.2,0.3,0.55,0.16893888388654044,0.018252848182377157,-0.12730218461873766,0.4666051614589855,0.7619047619047619,2.168001090960758,60.476190476190474,0.06670622825081576,21
0.2,0.3,0.6,0.08122800212481529,0.009090911102449528,-0.1557922344670407,0.2617577087759992,0.6875,1.5069078904139503,61.125,0.05018425854967472,16
0.2,0.3,0.65,0.03516912078228018,0.004013361593030895,-0.1182068813293814,0.1623891703195009,0.7,1.3301404966100705,63.4,0.03168849923738667,10
0.2,0.3,0.7,-0.041749330787643424,-0.004929562905871099,-0.12398700190592304,-0.23169653597152898,0.6,0.5683806792728542,81.6,0.01994946907649051,5
0.2,0.3,0.75,0.02632097157060631,0.0030151298626424072,-0.06189432186584165,0.1935468363262478,0.75,1.8740370331963914,79.5,0.01631951043072415,4
