symbol,date,open,high,low,close,volume,reason
2936,2019-11-04,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
2936,2020-02-03,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
2936,2020-02-27,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
2936,2022-05-12,0.0,0.0,0.0,0.0,2,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3383,2021-06-17,0.0,0.0,0.0,0.0,285,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3383,2021-10-19,0.0,0.0,0.0,0.0,259,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3383,2021-10-28,0.0,0.0,0.0,0.0,1073,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3519,2019-03-20,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-04-21,0.0,0.0,0.0,0.0,58,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-05-12,0.0,0.0,0.0,0.0,40,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-05-25,0.0,0.0,0.0,0.0,120,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-05-27,0.0,0.0,0.0,0.0,3,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-05-29,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-06-08,0.0,0.0,0.0,0.0,3,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-06-12,0.0,0.0,0.0,0.0,156,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-06-22,0.0,0.0,0.0,0.0,6,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-06-29,0.0,0.0,0.0,0.0,3,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-07-01,0.0,0.0,0.0,0.0,351,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-08-03,0.0,0.0,0.0,0.0,510,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2020-10-13,0.0,0.0,0.0,0.0,200,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2021-09-27,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2021-11-11,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2021-12-24,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-04-01,0.0,0.0,0.0,0.0,144,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-06-17,0.0,0.0,0.0,0.0,10,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-06-22,0.0,0.0,0.0,0.0,200,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-08-11,0.0,0.0,0.0,0.0,240,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-09-16,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-10-17,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3536,2022-10-27,0.0,0.0,0.0,0.0,414,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3579,2019-05-10,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
3698,2020-06-18,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
4141,2021-12-21,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
4144,2020-07-27,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
4984,2018-03-26,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5007,2021-12-09,0.0,0.0,0.0,0.0,70,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5007,2023-08-25,0.0,0.0,0.0,0.0,108,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5007,2023-11-07,0.0,0.0,0.0,0.0,64,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-03-05,0.0,0.0,0.0,0.0,470,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-03-30,0.0,0.0,0.0,0.0,2,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-04-12,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-04-13,0.0,0.0,0.0,0.0,702,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-05-07,0.0,0.0,0.0,0.0,9,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-05-22,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-05-29,0.0,0.0,0.0,0.0,500,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-06-21,0.0,0.0,0.0,0.0,760,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-07-04,0.0,0.0,0.0,0.0,681,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-07-05,0.0,0.0,0.0,0.0,0,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-08-10,0.0,0.0,0.0,0.0,22,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-08-13,0.0,0.0,0.0,0.0,20,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-08-16,0.0,0.0,0.0,0.0,593,NONPOSITIVE_OHLC_NOT_EXECUTABLE
5259,2018-10-04,0.0,0.0,0.0,0.0,170,NONPOSITIVE_OHLC_NOT_EXECUTABLE
