TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.12,0.1,0.75,-0.11670118708397847,-0.016137046191270432,-0.2954761604403575,-0.12122664983417582,0.6226415094339622,0.7669689840382976,49.16981132075472,0.24628680714061701,53
0.15,0.1,0.75,-0.2225883342395224,-0.03247066574834567,-0.35219864184449035,-0.29270677915108917,0.5555555555555556,0.6184630302010916,58.6,0.2640088554395911,45
0.2,0.1,0.75,-0.1977226199187897,-0.028468776414858565,-0.3418920494451483,-0.23503943272731562,0.5116279069767442,0.644693626166321,66.44186046511628,0.27724497479500765,43
0.05,0.15,0.55,0.025326722457067463,0.0032844138355931918,-0.2535906610296432,0.0852777435513079,0.8627450980392157,1.117755771307816,23.0,0.0676250861843839,51
0.08,0.15,0.55,-0.005058350651804044,-0.000664621540507282,-0.2799132114689311,0.027268784295079028,0.7435897435897436,0.9785794580769296,36.56410256410256,0.08848632294481983,39
0.1,0.15,0.55,-0.019088489033550537,-0.002523541615624514,-0.302596891401843,0.004742275117315768,0.7142857142857143,0.9322639770976595,39.68571428571428,0.08756926530879487,35
0.12,0.15,0.55,-0.0766096260205048,-0.010394839470171724,-0.30598966597070565,-0.10303369765843809,0.625,0.7766419694015007,46.46875,0.10053668032866919,32
0.15,0.15,0.55,-0.033235640147291745,-0.004421506621743121,-0.3280638046112303,-0.02320040386219716,0.5555555555555556,0.8778386155768847,61.48148148148148,0.10398649287538293,27
0.2,0.15,0.55,-0.08215354787801432,-0.011175816741539002,-0.33291016010631347,-0.09814132809984889,0.48,0.7161987223188406,70.56,0.11924268565781608,25
0.05,0.15,0.6,-0.1016041509801422,-0.01394865440712123,-0.31320172674276237,-0.045802667292957414,0.8,0.9729566695647305,33.50769230769231,0.30591356045175044,130
0.08,0.15,0.6,0.08469061079407503,0.010714902977401408,-0.308101403863137,0.18571695044430667,0.7666666666666667,1.6896463771588492,30.866666666666667,0.052263314802490655,30
0.1,0.15,0.6,0.1231892499640832,0.015346971995102932,-0.286651143643752,0.25641223766522914,0.7241379310344828,1.9799510001375236,35.793103448275865,0.05369766855970883,29
0.12,0.15,0.6,0.0361439268296726,0.004665764185511456,-0.31330864314378193,0.10189271959739589,0.6296296296296297,1.19801435192333,42.96296296296296,0.06858576219253729,27
0.15,0.15,0.6,0.062356234088878804,0.00796179277928255,-0.3180719389464909,0.14683858043308332,0.6,1.3644405558648323,48.12,0.06776144068808608,25
0.2,0.15,0.6,-0.03820682584078283,-0.005094167556435325,-0.3507845193604544,-0.028037253959130915,0.42857142857142855,0.8376746006762904,57.714285714285715,0.07844979846561614,21
0.05,0.15,0.65,-0.2016250722646572,-0.029089643344175964,-0.3726080149707587,-0.16722644726257796,0.8111888111888111,0.8581094123916062,27.18881118881119,0.29709521967423014,143
0.08,0.15,0.65,0.09129836937020541,0.011519983830831304,-0.32011633695765196,0.18460223860708894,0.7777777777777778,1.6946186349783268,30.814814814814813,0.04756347388130182,27
0.1,0.15,0.65,-0.111612815034552,-0.01539585448320524,-0.32484381511493343,-0.05887285398537997,0.6559139784946236,0.9548518527064013,47.344086021505376,0.3116235325126196,93
0.12,0.15,0.65,0.07405556508115718,0.00941014908882809,-0.34593458543243194,0.15944652393694636,0.6521739130434783,1.4731034450370328,42.78260869565217,0.058515345815252875,23
0.15,0.15,0.65,0.10116691384694865,0.01271450318925793,-0.33800727189834145,0.20087443918645848,0.5909090909090909,1.6774067270181707,45.59090909090909,0.05877991809604374,22
0.2,0.15,0.65,0.006350231089698566,0.0008302398290336299,-0.3457136336330421,0.051684277688605125,0.45,1.0302940058784935,54.2,0.06814910949835346,20
0.05,0.15,0.7,-0.20329868326521405,-0.029356717421760048,-0.35712729328307957,-0.21047723936215976,0.8015267175572519,0.7296898680659237,26.931297709923665,0.20741850038432494,131
0.08,0.15,0.7,-0.04151108282279892,-0.005542946353228717,-0.3146798019700795,-0.04548001451517251,0.5882352941176471,0.6827884449999666,44.23529411764706,0.04237884451264009,17
0.1,0.15,0.7,-0.02494854526989032,-0.0033068154996808152,-0.3010102510626762,-0.013960430211510437,0.5625,0.7943913489496589,47.375,0.039849879567662665,16
0.12,0.15,0.7,-0.04028778186178361,-0.005376643123407465,-0.29646854136462264,-0.04496071987230472,0.4666666666666667,0.6843409209996554,54.266666666666666,0.04270322466867672,15
0.15,0.15,0.7,-0.029380653528874423,-0.003901946611068907,-0.2963041649860064,-0.022043015000421183,0.42857142857142855,0.7448718474237808,60.42857142857143,0.04367338924456681,14
0.2,0.15,0.7,-0.05604597843179915,-0.0075331564638461135,-0.2973416845084147,-0.08353875508287545,0.38461538461538464,0.596310252777356,67.6923076923077,0.04514992583204928,13
0.05,0.15,0.75,-0.3148562900043299,-0.04836444605020351,-0.3581379311222518,-0.4453207362355293,0.7904761904761904,0.5371238566294687,24.476190476190474,0.16295562607060762,105
0.08,0.15,0.75,-0.1110912299204263,-0.01532008698875309,-0.3436159122872635,-0.17383258549210562,0.36363636363636365,0.289306578648395,60.54545454545455,0.04055178548776692,11
0.1,0.15,0.75,-0.10560795763847763,-0.014525894379516346,-0.34016361377706605,-0.16555514494477444,0.36363636363636365,0.3227870919781406,61.0,0.040522022014103744,11
0.12,0.15,0.75,-0.12014176478547389,-0.01664031908483854,-0.3531772228356772,-0.1933844195931275,0.3,0.24794597287419426,66.7,0.04075878960789282,10
0.15,0.15,0.75,-0.1197925605180088,-0.01658916109430908,-0.3532636016432069,-0.1945712771253412,0.2222222222222222,0.18203061860952643,73.44444444444444,0.04006411826674848,9
0.2,0.15,0.75,-0.1197925605180088,-0.01658916109430908,-0.3532636016432069,-0.1945712771253412,0.2222222222222222,0.18203061860952643,73.44444444444444,0.04006411826674848,9
0.05,0.2,0.55,0.01906090939079319,0.0024784710187304437,-0.3118114380540775,0.07399172214863227,0.8421052631578947,1.0761675787718719,24.719298245614034,0.08116657473229906,57
0.08,0.2,0.55,-0.06460565422986275,-0.00871769404096756,-0.3063789491501606,-0.0801990468154581,0.6923076923076923,0.7772824046560621,40.15384615384615,0.09117317646728729,39
0.1,0.2,0.55,-0.11781692867306148,-0.016300065162417443,-0.3360931805008369,-0.16357883313907443,0.6470588235294118,0.6407536874419858,49.26470588235294,0.10204283404678949,34
0.12,0.2,0.55,-0.049769884509698215,-0.006670550196702041,-0.3118465534194059,-0.044039058011689156,0.5806451612903226,0.817431609008584,57.16129032258065,0.10380564514003401,31
