date,symbol,close,oscillation_score,low_score,historical_events,mr_probability,regime_risk_score,final_score,candidate,rejection_reason
2026-08-19,1538,9.15999984741211,57.79458149592291,86.81259653686543,83,0.5421686746987951,50.0,62.806583823957084,False,OFFICIAL_STATUS
2026-08-19,1539,15.699999809265137,64.09863142353629,37.01179330440142,41,0.3902439024390244,20.0,52.189854826331974,False,LIQUIDITY
2026-08-19,1540,19.0,72.9072552223962,65.0264047551125,26,0.4230769230769231,20.0,62.82108544780468,False,LIQUIDITY
2026-08-19,1541,21.600000381469727,89.62656940678795,0.0,57,0.43859649122807015,20.0,52.04586555887849,False,LIQUIDITY
2026-08-19,1558,99.69999694824219,50.93685624517914,0.0,3,0.0,20.0,27.281056873553744,False,LIQUIDITY
2026-08-19,1560,707.0,99.31972789115646,0.0,33,0.45454545454545453,20.0,55.43228200371057,False,LOW_ZONE
2026-08-19,1563,61.0,92.0869378159079,0.0,37,0.5135135135135135,20.0,55.03148675017778,False,LOW_ZONE
2026-08-19,1565,94.9,65.06838905775075,0.0,39,0.4358974358974359,20.0,44.5974397942483,False,LIQUIDITY
2019-07-24,1566,19.65,57.718894009216605,0.0,4,0.0,20.0,29.315668202764982,False,LIQUIDITY
2026-08-19,1568,28.600000381469727,97.14626375683366,28.578116317797807,55,0.4727272727272727,20.0,62.470226388317734,False,LIQUIDITY
2026-08-19,1569,43.8,89.09395973154362,0.0,67,0.5522388059701493,50.0,50.79535209856756,False,LIQUIDITY
2026-08-19,1570,33.2,79.52764434549375,66.34537063493124,25,0.68,50.0,68.34463596238093,False,LIQUIDITY
2026-08-19,1580,107.5,35.63025210084034,91.34446074824079,10,0.5,50.0,56.0251908173123,False,LIQUIDITY
2026-08-19,1582,72.9000015258789,67.54827263866272,10.807013260690788,22,0.3181818181818182,50.0,40.01168965222606,False,LOW_ZONE
2026-08-19,1583,48.75,58.29769937977824,64.81670902165854,23,0.34782608695652173,20.0,56.12826967804376,False,LIQUIDITY
2026-08-19,1584,17.75,73.72701886236047,19.228437635107518,42,0.5,50.0,49.42521506748502,False,LIQUIDITY
2026-08-19,1586,18.2,44.193467232281236,34.99224039314779,27,0.5185185185185185,50.0,45.06165582352688,False,LIQUIDITY
2026-08-19,1587,23.850000381469727,67.53494818520635,61.504965504884915,47,0.40425531914893614,50.0,55.264385406251215,False,LIQUIDITY
2026-08-19,1589,5.539999961853027,25.0,,93,0.3118279569892473,0.0,,False,LIQUIDITY
2026-08-19,1590,1455.0,99.83113812901047,0.0,70,0.6142857142857143,20.0,60.37791286727457,False,LIQUIDITY
2026-08-19,1591,35.4,100.0,,50,0.54,20.0,,False,DATA_QUALITY
2021-06-15,1592,2.57,76.47820457488132,67.9434055982554,30,0.4,50.0,59.42931277202824,False,OFFICIAL_STATUS
2026-08-19,1593,31.8,57.42388758782201,0.0,25,0.44,20.0,42.4271662763466,False,LIQUIDITY
2026-08-19,1595,62.0,82.52826310380267,0.0,37,0.4594594594594595,50.0,46.04226271492458,False,LIQUIDITY
2020-12-22,1597,86.0,82.4558532003355,0.0,26,0.46153846153846156,20.0,50.58290980625449,False,LOW_ZONE
2026-08-19,1598,19.649999618530273,81.14808532067471,8.540216661865422,68,0.4264705882352941,20.0,51.273597408727596,False,LIQUIDITY
2026-08-19,1599,23.25,74.47089947089947,8.225623117352427,23,0.391304347826087,20.0,48.13680605539055,False,LIQUIDITY
2026-08-19,1603,30.450000762939453,74.29557628225464,0.0,46,0.4782608695652174,20.0,48.63649897163291,False,LIQUIDITY
2026-08-19,1604,23.100000381469727,43.93389706304288,45.7199097749493,6,0.3333333333333333,20.0,46.610146562650186,False,LIQUIDITY
2026-08-19,1605,36.79999923706055,98.8206323067379,0.0,47,0.5106382978723404,20.0,56.96533862819158,False,LOW_ZONE
2026-08-19,1608,35.29999923706055,98.18340334947425,0.0,43,0.3953488372093023,20.0,53.31548612112134,False,LOW_ZONE
2026-08-19,1609,36.79999923706055,95.73362026271327,0.0,66,0.5151515151515151,20.0,56.17463153335943,False,LOW_ZONE
2026-08-19,1611,11.949999809265137,72.2431058908401,14.348507811383394,48,0.3541666666666667,20.0,47.88505872009788,False,LIQUIDITY
2026-08-19,1612,34.45000076293945,55.14254599517113,0.0,30,0.5,50.0,39.042763798551334,False,OSCILLATION
2026-08-19,1614,30.549999237060547,59.25335240441147,84.81036022620063,6,0.3333333333333333,20.0,60.97859577787359,False,LIQUIDITY
2026-08-19,1615,44.0,70.55350272963496,0.0,20,0.4,20.0,45.16605081889048,False,LIQUIDITY
2026-08-19,1616,19.049999237060547,75.06476235627136,32.568065274711195,45,0.5111111111111111,50.0,53.49477835889253,False,LIQUIDITY
2026-08-19,1617,17.350000381469727,95.20188197534502,6.153093789467766,31,0.41935483870967744,20.0,54.679483201260766,False,LIQUIDITY
2026-08-19,1618,38.5,84.09668033502679,4.885060696797511,39,0.5384615384615384,20.0,54.60411542855357,False,LOW_ZONE
2026-08-19,1623,203.0,65.22781718527234,81.78136037604976,11,0.5454545454545454,50.0,63.87732161323051,False,LIQUIDITY
2026-08-19,1626,9.510000228881836,56.19509149954975,75.34047995005865,40,0.325,20.0,57.44364743737958,False,LIQUIDITY
2024-08-20,1701,21.15,46.2083641746854,14.081136599617972,15,0.3333333333333333,20.0,39.382793402310114,False,LIQUIDITY
2026-08-19,1702,32.20000076293945,57.02380411748861,17.242940722352046,5,0.0,20.0,33.4178764158346,False,LIQUIDITY
2019-01-23,1704,53.1,39.34210526315788,0.0,0,,0.0,26.802631578947363,False,OSCILLATION
2026-08-19,1707,90.19999694824219,29.142570296431668,28.20517334947896,21,0.2857142857142857,50.0,31.865492997727813,False,OSCILLATION
2026-08-19,1708,49.79999923706055,90.49038471651568,0.0,24,0.7083333333333334,20.0,60.397115414954705,False,LOW_ZONE
2026-08-19,1709,32.54999923706055,75.0,0.0,18,0.4444444444444444,20.0,47.83333333333333,False,LOW_ZONE
2026-08-19,1710,14.899999618530273,96.19482500613574,0.0,33,0.6060606060606061,20.0,59.0402656836589,False,LOW_ZONE
2026-08-19,1711,37.95000076293945,87.9346729956888,0.0,38,0.6052631578947368,50.0,52.03829663554875,False,LOW_ZONE
2026-08-19,1712,39.400001525878906,45.0,0.0,15,0.6,20.0,43.5,False,OSCILLATION
2026-08-19,1713,44.150001525878906,47.000812629414405,55.84070184982413,9,0.5555555555555556,20.0,56.72708591794702,False,LIQUIDITY
2026-08-19,1714,16.75,88.33081184235238,0.0,28,0.39285714285714285,20.0,50.28495783842,False,LOW_ZONE
2026-08-19,1717,69.5999984741211,93.48580695686678,0.0,26,0.5,50.0,50.545742087060034,False,LOW_ZONE
2026-08-19,1718,10.449999809265137,89.64247455244836,0.0,24,0.6666666666666666,20.0,58.892742365734506,False,LOW_ZONE
2026-08-19,1720,56.0,51.81449850264888,41.59931834141694,23,0.30434782608695654,20.0,47.07461391875759,False,LIQUIDITY
2026-08-19,1721,19.25,86.55994932569335,50.275147054304,50,0.58,50.0,63.436771561284004,False,LIQUIDITY
2026-08-19,1722,45.75,59.66307762638021,19.653632299732642,11,0.18181818181818182,20.0,40.26687681739268,False,OSCILLATION
2026-08-19,1723,86.30000305175781,84.24724999891885,0.0,17,0.11764705882352941,20.0,40.803586764381535,False,LOW_ZONE
2021-10-25,1724,15.6,35.34749034749039,68.8499541647801,0,,0.0,42.816735645442144,False,LIQUIDITY
2026-08-19,1725,30.350000381469727,82.11150910600713,19.354836327972862,45,0.5555555555555556,20.0,58.138828480462024,False,LIQUIDITY
2026-08-19,1726,76.80000305175781,59.43757841269155,16.932970817208005,0,,20.0,34.06451622810947,False,LIQUIDITY
