symbol,security_type,exchange,name,category,unit,trading_suspended,disposition_level,attention_flag,settlement_type,reference,update_date,source,retrieved_at
1535,STK,TSE,中宇,05,1000.0,False,0.0,False,0,45.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.774492
1536,STK,TSE,和大,12,1000.0,False,0.0,False,0,50.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.774492
1537,STK,TSE,廣隆,05,1000.0,False,0.0,False,0,121.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.774492
1538,STK,TSE,正峰,05,1000.0,False,0.0,False,1,9.16,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.774492
1539,STK,TSE,巨庭,05,1000.0,False,0.0,False,0,15.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1540,STK,TSE,喬福,05,1000.0,False,0.0,False,0,19.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1541,STK,TSE,錩泰,05,1000.0,False,0.0,False,0,21.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1558,STK,TSE,伸興,05,1000.0,False,0.0,False,0,99.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1560,STK,TSE,中砂,05,1000.0,False,0.0,False,0,707.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1563,STK,TSE,巧新,12,1000.0,False,0.0,False,0,61.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.775828
1568,STK,TSE,倉佑,12,1000.0,False,0.0,False,0,28.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.777062
1582,STK,TSE,信錦,28,1000.0,False,0.0,False,0,72.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.777062
1583,STK,TSE,程泰,05,1000.0,False,0.0,False,0,48.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.777062
1587,STK,TSE,吉茂,12,1000.0,False,0.0,False,0,23.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.777062
1590,STK,TSE,亞德客-KY,05,1000.0,False,0.0,False,0,1455.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.778629
1597,STK,TSE,直得,05,1000.0,False,0.0,False,0,134.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.778629
1598,STK,TSE,岱宇,37,1000.0,False,0.0,False,0,19.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.778629
1603,STK,TSE,華電,06,1000.0,False,0.0,False,0,30.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.778629
1604,STK,TSE,聲寶,06,1000.0,False,0.0,False,0,23.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1605,STK,TSE,華新,06,1000.0,False,0.0,False,0,36.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1608,STK,TSE,華榮,06,1000.0,False,0.0,False,0,35.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1609,STK,TSE,大亞,06,1000.0,False,0.0,False,0,36.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1611,STK,TSE,中電,06,1000.0,False,0.0,False,0,11.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1612,STK,TSE,宏泰,06,1000.0,False,0.0,False,0,34.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1614,STK,TSE,三洋電,06,1000.0,False,0.0,False,0,30.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1615,STK,TSE,大山,06,1000.0,False,0.0,False,0,44.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.780322
1616,STK,TSE,億泰,06,1000.0,False,0.0,False,0,19.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.781915
1617,STK,TSE,榮星,06,1000.0,False,0.0,False,0,17.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.781915
1618,STK,TSE,合機,06,1000.0,False,0.0,False,0,38.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.782434
1623,STK,TSE,大東電,06,1000.0,False,0.0,False,0,203.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.782434
1626,STK,TSE,艾美特-KY,06,1000.0,False,0.0,False,0,9.51,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.782434
1702,STK,TSE,南僑,02,1000.0,False,0.0,False,0,32.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.782434
1707,STK,TSE,葡萄王,22,1000.0,False,0.0,False,0,90.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.782434
1708,STK,TSE,東鹼,21,1000.0,False,0.0,False,0,49.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1709,STK,TSE,和益,21,1000.0,False,0.0,False,0,32.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1710,STK,TSE,東聯,21,1000.0,False,0.0,False,0,14.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1711,STK,TSE,永光,21,1000.0,False,0.0,False,0,37.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1712,STK,TSE,興農,21,1000.0,False,0.0,False,0,39.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1713,STK,TSE,國化,21,1000.0,False,0.0,False,0,44.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1714,STK,TSE,和桐,21,1000.0,False,0.0,False,0,16.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1717,STK,TSE,長興,21,1000.0,False,0.0,False,0,69.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1718,STK,TSE,中纖,21,1000.0,False,0.0,False,0,10.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.783445
1720,STK,TSE,生達,22,1000.0,False,0.0,False,0,56.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.785075
1721,STK,TSE,三晃,21,1000.0,False,0.0,False,0,19.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.785075
1722,STK,TSE,台肥,21,1000.0,False,0.0,False,0,45.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.785075
1723,STK,TSE,中碳,21,1000.0,False,0.0,False,0,86.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.785075
1725,STK,TSE,元禎,21,1000.0,False,0.0,False,0,30.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786083
1726,STK,TSE,永記,21,1000.0,False,0.0,False,0,76.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786083
1727,STK,TSE,中華化,21,1000.0,False,0.0,False,0,92.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1730,STK,TSE,花仙子,21,1000.0,False,0.0,False,0,51.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1731,STK,TSE,美吾華,22,1000.0,False,0.0,False,0,20.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1732,STK,TSE,毛寶,21,1000.0,False,0.0,False,0,26.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1733,STK,TSE,五鼎,22,1000.0,False,0.0,False,0,31.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1734,STK,TSE,杏輝,22,1000.0,False,0.0,False,0,32.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1735,STK,TSE,日勝化,21,1000.0,False,0.0,False,0,20.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1736,STK,TSE,喬山,37,1000.0,False,0.0,False,0,129.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.786658
1737,STK,TSE,臺鹽,02,1000.0,False,0.0,False,0,32.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1752,STK,TSE,南光,22,1000.0,False,0.0,False,0,31.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1760,STK,TSE,寶齡富錦,22,1000.0,False,0.0,False,0,58.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1762,STK,TSE,中化生,22,1000.0,False,0.0,False,0,34.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1773,STK,TSE,勝一,21,1000.0,False,0.0,False,0,153.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1776,STK,TSE,展宇,21,1000.0,False,0.0,False,0,17.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1783,STK,TSE,和康生,22,1000.0,False,0.0,False,0,40.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1786,STK,TSE,科妍,22,1000.0,False,0.0,False,0,49.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.788197
1789,STK,TSE,神隆,22,1000.0,False,0.0,False,0,18.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1795,STK,TSE,美時,22,1000.0,False,0.0,False,0,186.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1802,STK,TSE,台玻,08,1000.0,False,0.0,False,0,57.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1805,STK,TSE,寶徠,14,1000.0,False,0.0,False,0,10.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1806,STK,TSE,冠軍,08,1000.0,False,0.0,False,0,8.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1808,STK,TSE,潤隆,14,1000.0,False,0.0,False,0,33.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1809,STK,TSE,中釉,08,1000.0,False,0.0,False,0,37.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.789738
1810,STK,TSE,和成,08,1000.0,False,0.0,False,0,26.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.791285
1817,STK,TSE,凱撒衛,08,1000.0,False,0.0,False,0,40.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.791285
1903,STK,TSE,士紙,09,1000.0,False,0.0,False,0,47.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.791285
1904,STK,TSE,正隆,09,1000.0,False,0.0,False,0,24.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.791285
1905,STK,TSE,華紙,09,1000.0,False,0.0,False,0,13.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.791285
1906,STK,TSE,寶隆,09,1000.0,False,0.0,False,0,11.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
1907,STK,TSE,永豐餘,09,1000.0,False,0.0,False,0,29.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
1909,STK,TSE,榮成,09,1000.0,False,0.0,False,0,11.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
2002,STK,TSE,中鋼,10,1000.0,False,0.0,False,0,18.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
2006,STK,TSE,東和鋼鐵,10,1000.0,False,0.0,False,0,81.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
2007,STK,TSE,燁興,10,1000.0,False,0.0,False,0,6.94,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
2008,STK,TSE,高興昌,10,1000.0,False,0.0,False,0,30.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.792497
2009,STK,TSE,第一銅,10,1000.0,False,0.0,False,0,38.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794020
2010,STK,TSE,春源,10,1000.0,False,0.0,False,0,22.65,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794020
2012,STK,TSE,春雨,10,1000.0,False,0.0,False,0,14.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794875
2013,STK,TSE,中鋼構,10,1000.0,False,0.0,False,0,41.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794875
2014,STK,TSE,中鴻,10,1000.0,False,0.0,False,0,16.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794875
2015,STK,TSE,豐興,10,1000.0,False,0.0,False,0,63.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.794875
2017,STK,TSE,官田鋼,10,1000.0,False,0.0,False,0,9.03,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2020,STK,TSE,美亞,10,1000.0,False,0.0,False,0,21.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2022,STK,TSE,聚亨,10,1000.0,False,0.0,False,0,7.63,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2023,STK,TSE,燁輝,10,1000.0,False,0.0,False,0,13.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2024,STK,TSE,志聯,10,1000.0,False,0.0,False,0,13.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2025,STK,TSE,千興,10,1000.0,False,0.0,False,0,12.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.795883
2027,STK,TSE,大成鋼,10,1000.0,False,0.0,False,0,50.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.797518
2028,STK,TSE,威致,10,1000.0,False,0.0,False,0,15.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.797843
2029,STK,TSE,盛餘,10,1000.0,False,0.0,False,0,21.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798166
2030,STK,TSE,彰源,10,1000.0,False,0.0,False,0,21.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798166
2031,STK,TSE,新光鋼,10,1000.0,False,0.0,False,0,45.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798749
2032,STK,TSE,新鋼,10,1000.0,False,0.0,False,0,16.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798749
2033,STK,TSE,佳大,10,1000.0,False,0.0,False,0,22.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798749
2034,STK,TSE,允強,10,1000.0,False,0.0,False,0,19.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.798749
2038,STK,TSE,海光,10,1000.0,False,0.0,False,0,12.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.800625
2049,STK,TSE,上銀,05,1000.0,False,0.0,False,0,367.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.801664
2059,STK,TSE,川湖,28,1000.0,False,0.0,False,0,14095.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.801664
2062,STK,TSE,橋椿,38,1000.0,False,0.0,False,0,18.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2069,STK,TSE,運錩,10,1000.0,False,0.0,False,0,19.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2072,STK,TSE,世紀風電,35,1000.0,False,0.0,False,0,149.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2101,STK,TSE,南港,11,1000.0,False,0.0,False,0,32.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2102,STK,TSE,泰豐,11,1000.0,False,0.0,False,0,18.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2103,STK,TSE,台橡,11,1000.0,False,0.0,False,0,27.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2104,STK,TSE,國際中橡,11,1000.0,False,0.0,False,0,10.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.803369
2105,STK,TSE,正新,11,1000.0,False,0.0,False,0,31.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2106,STK,TSE,建大,11,1000.0,False,0.0,False,0,17.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2107,STK,TSE,厚生,11,1000.0,False,0.0,False,0,25.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2108,STK,TSE,南帝,11,1000.0,False,0.0,False,0,29.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2109,STK,TSE,華豐,11,1000.0,False,0.0,False,0,14.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2114,STK,TSE,鑫永銓,11,1000.0,False,0.0,False,0,88.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2115,STK,TSE,六暉-KY,12,1000.0,False,0.0,False,0,23.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2201,STK,TSE,裕隆,12,1000.0,False,0.0,False,0,28.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.804935
2204,STK,TSE,中華,12,1000.0,False,0.0,False,0,53.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2206,STK,TSE,三陽工業,12,1000.0,False,0.0,False,0,62.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2207,STK,TSE,和泰車,12,1000.0,False,0.0,False,0,506.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2208,STK,TSE,台船,15,1000.0,False,0.0,False,0,19.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2211,STK,TSE,長榮鋼,10,1000.0,False,0.0,False,0,82.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2227,STK,TSE,裕日車,12,1000.0,False,0.0,False,0,48.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2228,STK,TSE,劍麟,12,1000.0,False,0.0,False,0,76.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.806493
2231,STK,TSE,為升,12,1000.0,False,0.0,False,0,96.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.808040
2233,STK,TSE,宇隆,12,1000.0,False,0.0,False,0,188.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.808040
2236,STK,TSE,百達-KY,12,1000.0,False,0.0,False,0,126.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.808040
2237,STK,TSE,華德動能-創,12,1000.0,False,0.0,False,0,26.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.808040
2239,STK,TSE,英利-KY,12,1000.0,False,0.0,False,0,19.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.808040
2241,STK,TSE,艾姆勒,12,1000.0,False,0.0,False,0,34.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2243,STK,TSE,宏旭-KY,12,1000.0,False,0.0,False,0,40.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2247,STK,TSE,汎德永業,12,1000.0,False,0.0,False,0,222.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2248,STK,TSE,華勝-KY,12,1000.0,False,0.0,False,0,62.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2250,STK,TSE,IKKA-KY,12,1000.0,False,0.0,False,0,60.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2254,STK,TSE,巨鎧精密-創,12,1000.0,False,0.0,False,0,58.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.809144
2258,STK,TSE,鴻華先進-創,12,1000.0,False,0.0,False,0,31.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.810718
2301,STK,TSE,光寶科,25,1000.0,False,0.0,False,0,273.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.810718
2302,STK,TSE,麗正,24,1000.0,False,0.0,False,0,44.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.810718
2303,STK,TSE,聯電,24,1000.0,False,0.0,False,0,115.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2305,STK,TSE,全友,25,1000.0,False,0.0,False,0,26.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2308,STK,TSE,台達電,28,1000.0,False,0.0,False,0,1765.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2312,STK,TSE,金寶,31,1000.0,False,0.0,False,0,32.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2313,STK,TSE,華通,28,1000.0,False,0.0,False,0,207.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2314,STK,TSE,台揚,27,1000.0,False,0.0,False,2,11.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2316,STK,TSE,楠梓電,28,1000.0,False,0.0,False,0,155.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2317,STK,TSE,鴻海,31,1000.0,False,0.0,False,0,245.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.812278
2321,STK,TSE,東訊,27,1000.0,False,0.0,False,1,15.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.813836
2323,STK,TSE,中環,26,1000.0,False,0.0,False,0,10.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.814339
2324,STK,TSE,仁寶,25,1000.0,False,0.0,False,0,39.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.814339
2327,STK,TSE,國巨*,28,1000.0,False,0.0,False,0,576.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815348
2328,STK,TSE,廣宇,28,1000.0,False,0.0,False,0,46.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815348
2329,STK,TSE,華泰,24,1000.0,False,0.0,False,0,42.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815873
2330,STK,TSE,台積電,24,1000.0,False,0.0,False,0,2350.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815873
2331,STK,TSE,精英,25,1000.0,False,0.0,False,0,19.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815873
2332,STK,TSE,友訊,27,1000.0,False,0.0,False,0,20.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.815873
2337,STK,TSE,旺宏,24,1000.0,False,0.0,False,0,119.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.816906
2338,STK,TSE,光罩,24,1000.0,False,0.0,False,0,37.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.818682
2340,STK,TSE,台亞,24,1000.0,False,0.0,False,0,29.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.818682
2342,STK,TSE,茂矽,24,1000.0,False,0.0,False,0,38.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.818682
2344,STK,TSE,華邦電,24,1000.0,False,0.0,False,0,168.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.819780
2345,STK,TSE,智邦,27,1000.0,False,0.0,False,0,2125.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.819780
2347,STK,TSE,聯強,29,1000.0,False,0.0,False,0,86.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2348,STK,TSE,海悅,20,1000.0,False,0.0,False,0,70.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2349,STK,TSE,錸德,26,1000.0,False,0.0,False,0,11.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2351,STK,TSE,順德,24,1000.0,False,0.0,False,0,185.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2352,STK,TSE,佳世達,25,1000.0,False,0.0,False,0,28.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2353,STK,TSE,宏碁,25,1000.0,False,0.0,False,0,30.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2354,STK,TSE,鴻準,31,1000.0,False,0.0,False,0,60.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2355,STK,TSE,敬鵬,28,1000.0,False,0.0,False,0,41.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.820306
2356,STK,TSE,英業達,25,1000.0,False,0.0,False,0,65.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.821845
2357,STK,TSE,華碩,25,1000.0,False,0.0,False,0,925.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.821845
2359,STK,TSE,所羅門,31,1000.0,False,0.0,False,0,161.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.822367
2360,STK,TSE,致茂,31,1000.0,False,0.0,False,0,2120.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.822367
2362,STK,TSE,藍天,25,1000.0,False,0.0,False,0,47.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.822367
2363,STK,TSE,矽統,24,1000.0,False,0.0,False,0,50.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.822367
2364,STK,TSE,倫飛,25,1000.0,False,0.0,False,0,82.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.822367
2365,STK,TSE,昆盈,25,1000.0,False,0.0,False,0,30.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2367,STK,TSE,燿華,28,1000.0,False,0.0,False,0,42.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2368,STK,TSE,金像電,28,1000.0,False,0.0,False,0,1040.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2369,STK,TSE,菱生,24,1000.0,False,0.0,False,0,30.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2371,STK,TSE,大同,05,1000.0,False,0.0,False,0,27.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2373,STK,TSE,震旦行,31,1000.0,False,0.0,False,0,53.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2374,STK,TSE,佳能,26,1000.0,False,0.0,False,0,66.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2375,STK,TSE,凱美,28,1000.0,False,0.0,False,0,127.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.823386
2376,STK,TSE,技嘉,25,1000.0,False,0.0,False,0,348.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.824935
2377,STK,TSE,微星,25,1000.0,False,0.0,False,0,142.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.824935
2379,STK,TSE,瑞昱,24,1000.0,False,0.0,False,0,738.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.824935
2380,STK,TSE,虹光,25,1000.0,False,0.0,False,0,20.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.824935
2382,STK,TSE,廣達,25,1000.0,False,0.0,False,0,331.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.825780
2383,STK,TSE,台光電,28,1000.0,False,0.0,False,0,5880.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.826620
