date,symbol,close,oscillation_score,low_score,historical_events,mr_probability,regime_risk_score,final_score,take_profit
2023-08-14,2338,67.5,76.14558789765906,91.42769002315009,46,0.6739130434782609,20.0,77.91799017943306,0.15
2023-08-15,2338,68.80000305175781,75.60450571412949,67.54093948432866,46,0.6739130434782609,20.0,71.78397788966885,0.15
2023-08-16,2338,67.80000305175781,74.87555867146857,80.39419221989215,46,0.6739130434782609,20.0,74.77860696076144,0.15
2023-08-18,2338,68.0999984741211,73.89366251624973,70.17361160595242,46,0.6739130434782609,20.0,71.92889296071085,0.15
2023-11-10,2338,66.19999694824219,81.2847288113716,67.50380533383196,49,0.6530612244897959,20.0,72.85320671156335,0.15
2022-02-22,2340,54.79999923706055,97.37938601050072,86.50038494540563,26,0.6538461538461539,20.0,82.45429665488624,0.15
2022-02-24,2340,52.599998474121094,94.71928686407556,87.65928180724543,26,0.6538461538461539,20.0,81.94599112641863,0.15
2022-02-25,2340,52.29999923706055,95.96488680996855,88.06670590725307,26,0.6538461538461539,20.0,82.42152713518844,0.15
2022-03-01,2340,53.400001525878906,95.3617810053639,71.17135046562831,26,0.6538461538461539,20.0,78.01675653340087,0.15
2022-03-04,2340,52.400001525878906,95.77214269456125,79.00028649650352,26,0.6538461538461539,20.0,80.09709904787887,0.15
2022-03-07,2340,50.400001525878906,94.16909575597101,88.50230804943989,26,0.6538461538461539,20.0,81.99169035453589,0.15
2022-03-08,2340,49.099998474121094,85.09581808928931,91.26021416487814,26,0.6538461538461539,20.0,79.95918358339094,0.15
2022-03-09,2340,49.599998474121094,85.75598038306177,81.40424066852549,26,0.6538461538461539,20.0,77.69323889743451,0.15
2022-03-10,2340,50.5,86.5296365265207,66.37204967095013,26,0.6538461538461539,20.0,74.16728799107835,0.15
2022-03-11,2340,49.599998474121094,84.91658252347196,76.6087498902567,26,0.6538461538461539,20.0,76.24254684499037,0.15
2022-03-14,2340,50.0,87.09659589305134,68.48915987322853,26,0.6538461538461539,20.0,74.86665335160716,0.15
2022-03-15,2340,47.79999923706055,85.22621506121212,87.16413237843821,26,0.6538461538461539,20.0,78.97428222835781,0.15
2022-03-16,2340,48.349998474121094,85.18611971798525,77.3514023932004,26,0.6538461538461539,20.0,76.50907112908028,0.15
2020-03-23,2342,17.149999618530273,93.6488617059567,84.52993110352138,15,0.6666666666666666,20.0,81.22714128766735,0.15
2020-08-20,2342,27.799999237060547,95.51494850088531,79.97323523097413,18,0.7222222222222222,20.0,82.31446002467578,0.15
2020-08-31,2342,28.0,96.09772694735355,65.95633848834129,18,0.7222222222222222,20.0,78.98506937295805,0.15
2020-09-01,2342,27.799999237060547,92.61083442991364,72.12268764269223,18,0.7222222222222222,20.0,79.48058890631381,0.15
2020-09-25,2342,27.600000381469727,95.85375216892632,84.75976994595243,18,0.7222222222222222,20.0,83.61273480383267,0.15
2020-09-29,2342,27.950000762939453,93.04856067255328,66.30898528434223,18,0.7222222222222222,20.0,78.1584811895182,0.15
2020-09-30,2342,27.850000381469727,92.86718968418656,69.17012790139317,18,0.7222222222222222,20.0,78.81935554727093,0.15
2020-10-05,2342,27.75,92.13075044225208,74.82532365182492,18,0.7222222222222222,20.0,80.01222271229852,0.15
2020-10-16,2342,27.700000762939453,89.24288946767115,68.86841746443102,18,0.7222222222222222,20.0,77.65663787307577,0.15
2020-10-19,2342,27.700000762939453,83.68970124601479,66.7171443331576,19,0.6842105263157895,20.0,74.31251224656752,0.15
2021-05-05,2342,34.20000076293945,95.63355077005667,71.9780980268973,24,0.7083333333333334,20.0,79.93458973774133,0.2
2021-05-06,2342,34.04999923706055,96.89440603997032,75.8389079704691,24,0.7083333333333334,20.0,81.27804880460837,0.2
2021-05-11,2342,32.04999923706055,94.90339009584052,90.1295884811997,25,0.72,20.0,84.60341414905207,0.2
2021-05-12,2342,28.899999618530273,92.51980096458787,94.79215268691081,25,0.72,20.0,85.05397846110407,0.2
2021-05-13,2342,29.700000762939453,93.32172228589957,80.72219446959772,25,0.72,20.0,81.7770653031693,0.2
2021-05-14,2342,29.200000762939453,93.05957439635681,86.00015853736596,25,0.72,20.0,83.01791195324853,0.2
2021-05-17,2342,26.299999237060547,89.83516497624089,96.19407581277909,25,0.72,20.0,84.59906844606704,0.2
2021-10-13,2342,40.099998474121094,93.83659651177905,76.14330671740373,27,0.7407407407407407,20.0,81.40902785510687,0.2
2021-10-14,2342,39.45000076293945,90.31560285512685,85.17330478059769,27,0.7407407407407407,20.0,82.61022927390971,0.2
2022-01-21,2342,44.0,95.85127287955932,66.10525952675879,28,0.75,20.0,79.7816967455575,0.2
2022-01-25,2342,42.0,91.770902680678,88.9819713570735,28,0.75,20.0,84.27676364347178,0.2
2022-01-26,2342,42.0,96.9150471328714,85.99051603261697,28,0.75,20.0,85.07214314801566,0.2
2022-03-07,2342,42.099998474121094,85.70736408292055,80.29116280909632,28,0.75,20.0,80.28499992715024,0.2
2022-03-08,2342,41.849998474121094,88.65391542178833,85.4897787643912,28,0.75,20.0,82.4686193176343,0.2
2022-07-01,2342,34.70000076293945,90.78540473614474,90.56280218244565,35,0.6857142857142857,20.0,82.44775053788341,0.15
2022-07-04,2342,33.70000076293945,90.94742194074324,92.03403367902125,35,0.6857142857142857,20.0,82.86416357340686,0.15
2022-07-05,2342,34.0,91.01722239114463,85.3807811383026,35,0.6857142857142857,20.0,81.2217905733476,0.15
2022-07-06,2342,32.5,91.28919883783323,93.14004756741475,36,0.6944444444444444,20.0,83.50510487653699,0.15
2022-10-11,2342,32.54999923706055,95.62379404281413,85.27407969818904,38,0.7105263157894737,20.0,83.3214476110757,0.15
2022-10-12,2342,32.099998474121094,94.28867844267336,86.04360775685792,38,0.7105263157894737,20.0,83.1132949457007,0.15
2023-05-11,2342,38.5,82.8919462865888,85.87648960178373,41,0.7317073170731707,20.0,80.28792579861769,0.2
2023-05-15,2342,38.45000076293945,81.63415031908258,81.17100971296442,41,0.7317073170731707,20.0,78.734217036161,0.2
2023-05-16,2342,38.75,80.14370425219454,67.05899286168686,41,0.7317073170731707,20.0,74.7590790032752,0.2
2026-07-28,2342,34.70000076293945,99.37092399120661,86.51826492163367,62,0.6612903225806451,20.0,83.27955310518976,0.12
2026-07-29,2342,32.04999923706055,97.68664005153944,89.54086146965983,62,0.6612903225806451,20.0,83.52991706029614,0.12
2026-07-30,2342,29.950000762939453,94.3631841583823,90.9275824239014,62,0.6612903225806451,20.0,82.8795605309094,0.12
2026-07-31,2342,32.150001525878906,94.42551101045143,66.93171328393012,62,0.6612903225806451,20.0,76.89929130153732,0.12
2019-11-07,2344,16.406734466552734,69.22099201498925,86.87647330882373,12,0.6666666666666666,20.0,74.4854159317027,0.15
2019-11-08,2344,16.505868911743164,71.68874087803061,72.12545840993187,12,0.6666666666666666,20.0,71.53798686589215,0.15
2019-11-11,2344,16.059764862060547,70.14563400419615,89.3467010208702,12,0.6666666666666666,20.0,75.3803654564764,0.15
2019-11-12,2344,16.258033752441406,72.66574106150765,68.82452588182582,12,0.6666666666666666,20.0,71.00585378890875,0.15
2019-11-13,2344,16.01019859313965,68.28859636091912,86.73324782132725,12,0.6666666666666666,20.0,74.16989086360755,0.15
2019-11-14,2344,15.911063194274902,70.07389407678293,86.6405082961269,12,0.6666666666666666,20.0,74.6822952970666,0.15
2020-02-10,2344,15.960631370544434,97.1751434362538,85.73628068950742,15,0.6666666666666666,20.0,82.586613203253,0.15
2020-02-27,2344,15.861495971679688,94.3207958205974,84.40155503368096,15,0.6666666666666666,20.0,81.39662750459945,0.15
2020-03-02,2344,15.663227081298828,93.57945781034726,86.78224390442725,15,0.6666666666666666,20.0,81.76939831921099,0.15
2020-03-09,2344,15.464959144592285,91.80328262807723,85.64440401144445,15,0.6666666666666666,20.0,80.95208579128428,0.15
2020-03-11,2344,15.5145263671875,88.12767679159414,78.54284799509111,15,0.6666666666666666,20.0,78.07401503625101,0.15
2020-03-12,2344,14.077077865600586,84.04641037152635,90.53005952626143,15,0.6666666666666666,20.0,79.84643799302326,0.15
2020-03-13,2344,13.482272148132324,81.96605443867679,92.75706744372222,15,0.6666666666666666,20.0,79.77908319253359,0.15
2020-03-16,2344,12.391794204711914,77.66792028435212,96.12119493070922,15,0.6666666666666666,20.0,79.33067481798294,0.15
2020-08-20,2344,11.697853088378906,82.67673744903827,91.61292223474747,20,0.65,20.0,79.20625179339835,0.15
2020-08-21,2344,11.598718643188477,75.05060453225067,92.36160773269108,20,0.65,20.0,77.10558329284797,0.15
2020-08-24,2344,11.747420310974121,75.83155023597361,76.09551346046104,20,0.65,20.0,73.27334343590734,0.15
2020-03-19,2345,149.0,95.02407704654895,86.42718523511513,12,0.8333333333333334,20.0,87.11401942274347,0.12
2020-03-20,2345,152.0,95.36593160754235,68.80687102710442,12,0.8333333333333334,20.0,82.81149723903881,0.12
2020-03-23,2345,137.0,91.29651860744298,89.8540208499013,12,0.8333333333333334,20.0,86.85246079470822,0.12
2020-09-23,2345,210.0,89.07680109669276,75.47591948786163,14,0.8571428571428571,20.0,83.30630591525895,0.2
2020-09-24,2345,206.5,90.14925810504099,83.47757831638712,14,0.8571428571428571,20.0,85.62845772489479,0.2
2021-03-09,2345,251.0,98.68938401048493,82.22593632047568,19,0.8421052631578947,20.0,87.42645717800123,0.12
2021-03-10,2345,253.5,99.66777408637874,67.57756485081939,19,0.8421052631578947,20.0,84.05788133335531,0.12
2021-08-17,2345,267.5,84.12128194386258,94.11108567997964,22,0.8636363636363636,20.0,86.6732469122446,0.2
2021-09-15,2345,269.5,83.03108275010293,78.14530325739808,22,0.8636363636363636,20.0,82.35474154847131,0.2
2021-09-16,2345,268.0,82.22600164185116,80.76366779035203,22,0.8636363636363636,20.0,82.76780834923426,0.2
2021-09-17,2345,266.0,76.59867100765454,85.58522922902222,22,0.8636363636363636,20.0,82.28499951864282,0.2
2022-02-14,2345,256.0,86.30050706097106,70.90822710779098,28,0.8214285714285714,20.0,80.2600660380962,0.2
2022-02-24,2345,254.5,87.83341980685935,78.50713235827327,28,0.8214285714285714,20.0,82.61966617448326,0.2
2022-02-25,2345,252.0,86.22498562047757,80.29864916348494,28,0.8214285714285714,20.0,82.58501511987164,0.2
2022-03-04,2345,253.5,89.65667786006898,67.83843763724992,28,0.8214285714285714,20.0,80.49946991019031,0.2
2022-07-04,2345,204.0,94.7450369793694,85.86949923151484,34,0.7647058823529411,20.0,84.83206237227776,0.15
2022-10-14,2345,247.5,98.64376130198914,73.33279291213654,37,0.7837837837837838,20.0,83.4398401321444,0.15
2022-10-17,2345,243.5,98.42271293375394,86.67135561259369,37,0.7837837837837838,20.0,86.70816629678812,0.15
2022-10-19,2345,241.5,98.24715162138475,84.73057011156995,37,0.7837837837837838,20.0,86.17030152782142,0.15
2022-10-20,2345,233.0,97.4025974025974,88.53443068019128,37,0.7837837837837838,20.0,86.86790040434055,0.15
2022-10-21,2345,225.0,95.32312925170068,90.6513081575066,37,0.7837837837837838,20.0,86.77327932840036,0.15
2022-10-24,2345,225.5,95.20970832446243,85.47483998236002,37,0.7837837837837838,20.0,85.44513600644224,0.15
2022-10-25,2345,221.0,94.32773109243698,89.03628810232398,37,0.7837837837837838,20.0,86.0709048668256,0.15
2022-10-26,2345,215.5,92.1334172435494,90.38699628876337,37,0.7837837837837838,20.0,85.75028775876918,0.15
2023-12-21,2345,488.5,93.82021267183832,66.73548588916617,41,0.7804878048780488,20.0,80.24456942018449,0.2
2024-01-05,2345,486.5,82.8006508184994,70.8017140373303,41,0.7804878048780488,20.0,77.95525790122386,0.2
2024-03-12,2345,475.5,92.64983038070109,85.25461528603739,42,0.7857142857142857,20.0,84.68003150714824,0.2
2024-03-13,2345,465.0,92.14659685863874,88.30734033615529,43,0.7906976744186046,20.0,85.44174437418857,0.2
2024-03-14,2345,465.5,91.6593503072871,82.83199789826324,43,0.7906976744186046,20.0,83.92673479931008,0.2
2024-03-15,2345,454.0,90.27093596059113,88.54328716683575,43,0.7906976744186046,20.0,84.93803281244442,0.2
2024-03-18,2345,457.5,91.51282368975345,77.49318276952582,43,0.7906976744186046,20.0,82.54807303186563,0.2
2024-03-19,2345,444.0,89.09580985052683,89.11784468900738,43,0.7906976744186046,20.0,84.72913435996804,0.2
2024-03-20,2345,437.5,88.7346242844964,90.95937375227973,43,0.7906976744186046,20.0,85.081160955977,0.2
2024-08-05,2345,446.5,84.82449982449982,87.18180481844509,49,0.7755102040816326,20.0,82.5081072744102,0.15
2024-08-06,2345,453.5,83.89931641756459,78.87948519713731,49,0.7755102040816326,20.0,80.15497234700268,0.15
2025-03-03,2345,656.0,98.23995306541508,72.6297881776111,50,0.78,20.0,83.02943296402731,0.15
2025-03-07,2345,662.0,96.84873949579833,67.21093805827019,50,0.78,20.0,81.25735636330705,0.15
2025-03-10,2345,649.0,95.61468708190873,80.64246768104714,50,0.78,20.0,84.2450230448344,0.15
2025-03-11,2345,634.0,92.39801294595816,84.31019038558615,50,0.78,20.0,84.19695148018398,0.15
2025-03-12,2345,639.0,94.61206896551724,73.19019796984887,50,0.78,20.0,82.08117018211738,0.15
2025-03-14,2345,639.0,93.78548411845941,68.53610882225242,50,0.78,20.0,80.66967244110091,0.15
2025-03-27,2345,634.0,90.6035141329259,73.33470862795606,50,0.78,20.0,80.91473139686678,0.15
2025-03-28,2345,610.0,88.53245390496177,85.07185568203498,50,0.78,20.0,83.22770009199726,0.15
2025-11-19,2345,914.0,98.36214740673338,68.4722375359789,54,0.7592592592592593,20.0,81.40448138379251,0.15
2025-11-21,2345,907.0,97.55533825228909,74.02268815727317,54,0.7592592592592593,20.0,82.5500512927828,0.15
2021-01-20,2348,50.53163528442383,67.7007290894002,76.21952242399469,13,0.7692307692307693,20.0,74.44202240974181,0.2
2021-05-17,2348,53.989383697509766,99.53466692967433,73.853559912506,15,0.8,20.0,84.3237900570288,0.2
2022-01-11,2351,144.5,98.24466648663247,73.16985342836375,19,0.6842105263157895,20.0,80.29217909255436,0.2
2022-01-13,2351,143.0,96.66481378543635,79.94976633555513,19,0.6842105263157895,20.0,81.51320150899336,0.2
2022-01-14,2351,144.0,97.48883928571428,69.60366417717242,19,0.6842105263157895,20.0,79.17388361948107,0.2
2022-02-15,2351,143.5,95.99465954606141,71.07977497556898,19,0.6842105263157895,20.0,79.09465739718435,0.2
2022-02-16,2351,142.0,93.90656736628301,77.73877289198323,19,0.6842105263157895,20.0,80.1329792223544,0.2
2022-02-17,2351,142.5,87.76032151991231,71.58947986417326,19,0.6842105263157895,20.0,76.75178221149069,0.2
2022-02-22,2351,141.0,89.84865263935032,77.53287360918846,19,0.6842105263157895,20.0,78.86412998357589,0.2
2022-06-20,2351,130.5,96.0602946214457,68.3251195139959,25,0.68,20.0,78.2993682649327,0.12
2022-07-05,2351,100.0,85.98130841121495,96.55419426971025,26,0.6923076923076923,20.0,82.70217186002282,0.12
2022-10-21,2351,94.6,90.85819263406526,85.75214950774537,31,0.6774193548387096,20.0,81.01807581231722,0.12
2022-10-24,2351,95.0,91.6329047031883,78.81603148722282,31,0.6774193548387096,20.0,79.51645992792348,0.12
2022-10-25,2351,92.7,87.43218806509945,86.33521938333728,31,0.6774193548387096,20.0,80.13604191052545,0.12
2022-10-26,2351,91.5,86.45475889470832,86.40752942883404,31,0.6774193548387096,20.0,79.86089067078228,0.12
2022-10-27,2351,92.0,88.0338733431517,79.3764776486097,31,0.6774193548387096,20.0,78.57686206025923,0.12
2022-10-28,2351,90.8,88.92833784920116,84.12177259835556,31,0.6774193548387096,20.0,80.03152514951051,0.12
2022-10-31,2351,89.3,88.53615520282187,85.07558034448046,31,0.6774193548387096,20.0,80.15232229212796,0.12
2023-05-11,2351,115.0,95.93884376493072,78.36035312691679,35,0.6857142857142857,20.0,80.94316998263699,0.12
2023-05-19,2351,115.5,91.44597447021539,68.41714454120964,35,0.6857142857142857,20.0,77.1095070477956,0.12
2023-07-20,2351,107.0,89.94708994708995,93.57809537942515,37,0.7027027027027027,20.0,83.45973191006435,0.12
2023-07-21,2351,105.0,89.94708994708995,94.64505524275748,37,0.7027027027027027,20.0,83.72647187589743,0.12
2023-07-24,2351,104.0,93.55742296918767,95.1753589243832,37,0.7027027027027027,20.0,84.94214770293318,0.12
2023-07-25,2351,105.0,93.25084364454443,83.89862050657624,37,0.7027027027027027,20.0,82.03098930108847,0.12
2023-07-26,2351,104.0,90.53356282271945,89.49153394923655,37,0.7027027027027027,20.0,82.61403341520605,0.12
2023-07-27,2351,105.5,91.17814456459874,70.63292449351471,37,0.7027027027027027,20.0,78.09275557383938,0.12
2023-07-28,2351,105.5,82.7073732718894,68.33128433987879,37,0.7027027027027027,20.0,74.9761141476176,0.12
2023-08-02,2351,103.5,82.4270194811152,82.33346977300451,37,0.7027027027027027,20.0,78.39255436866677,0.12
2023-08-04,2351,102.5,83.03356282271945,82.90749034385966,37,0.7027027027027027,20.0,78.71802251386183,0.12
2023-08-07,2351,103.0,81.24861663468664,76.33890219788825,38,0.7105263157894737,20.0,76.77510001356227,0.12
2024-01-17,2351,102.5,69.20419991227826,69.95315685603185,42,0.6904761904761905,20.0,70.96383490197715,0.12
2024-08-05,2351,103.0,97.29891956782713,89.77872225546976,45,0.6666666666666666,20.0,83.63435643421558,0.12
2024-11-07,2351,102.0,88.62948627726954,92.43310824396117,46,0.6739130434782609,20.0,81.91451424851898,0.12
2024-11-08,2351,100.0,86.45877754086709,97.32630063919862,46,0.6739130434782609,20.0,82.4865997264076,0.12
2024-11-11,2351,101.0,84.07509157509158,88.0385638007966,46,0.6739130434782609,20.0,79.44955972707444,0.12
2024-11-12,2351,98.4,82.42112182296232,93.809627519187,46,0.6739130434782609,20.0,80.39613473103327,0.12
2024-11-13,2351,98.4,82.00227573043605,90.87054786063366,46,0.6739130434782609,20.0,79.53571098863706,0.12
2024-11-14,2351,97.0,80.9318766066838,91.57069278707417,46,0.6739130434782609,20.0,79.3896274831215,0.12
2024-11-15,2351,99.1,76.95197044334975,75.2314922375391,46,0.6739130434782609,20.0,74.11085549673753,0.12
2024-11-18,2351,97.1,76.35622905878769,84.44988187128293,46,0.6739130434782609,20.0,76.23673048980487,0.12
2024-11-19,2351,99.2,74.7398014580425,66.83055284690172,46,0.6739130434782609,20.0,71.34696995348601,0.12
2026-07-28,2351,144.5,98.72328988039243,85.12814402635941,62,0.6612903225806451,20.0,82.73773264812692,0.12
2026-07-29,2351,130.5,96.37251022292574,89.73105057868852,62,0.6612903225806451,20.0,83.1832253889692,0.12
2026-07-30,2351,133.5,96.57984740857668,78.48793429978632,62,0.6612903225806451,20.0,80.43464747493894,0.12
2020-02-03,2359,20.0,85.04120715752197,69.58202056694999,13,0.6923076923076923,20.0,75.67709805822486,0.1
2020-02-05,2359,20.0,87.84682544861684,66.60341421769462,13,0.6923076923076923,20.0,75.77413195823948,0.1
2020-02-07,2359,19.75,84.07990340849202,83.01844562428833,13,0.6923076923076923,20.0,78.74781319785046,0.1
2020-02-10,2359,19.299999237060547,84.43870122559404,87.40100617596543,13,0.6923076923076923,20.0,79.95109268090033,0.1
2020-02-11,2359,19.450000762939453,82.59608495428054,72.98094601024643,13,0.6923076923076923,20.0,75.79329275807655,0.1
2022-01-11,2363,33.35664367675781,76.78019443389404,87.80876529860515,24,0.6666666666666666,20.0,76.9862496548195,0.15
2022-01-12,2363,33.42657470703125,68.09943254025924,81.13374794887045,24,0.6666666666666666,20.0,72.71326674929539,0.15
2022-01-21,2363,33.21678161621094,65.8311021033259,77.76304014912232,24,0.6666666666666666,20.0,71.19009066827834,0.15
2022-01-24,2363,32.44755172729492,66.62825438980921,85.72750502131868,24,0.6666666666666666,20.0,73.42035257227244,0.15
2022-02-25,2363,30.979019165039062,65.86866833652954,73.84482610995647,24,0.6666666666666666,20.0,70.22180702844798,0.15
2023-01-17,2364,42.55621337890625,96.27299469779743,76.70836958952194,50,0.66,20.0,79.85899080671972,0.15
2023-01-31,2364,43.17159652709961,98.43214439225125,71.2042605580714,50,0.66,20.0,79.13070845719322,0.15
2024-01-04,2364,62.13017654418945,99.4500786747909,90.08554541870895,57,0.6666666666666666,20.0,84.35640995711451,0.15
2024-01-09,2364,63.01774978637695,90.07936123011696,75.6233162584206,57,0.6666666666666666,20.0,77.92963743364024,0.15
2024-01-10,2364,60.946746826171875,83.70319114241153,86.35755370414107,57,0.6666666666666666,20.0,78.70034576875872,0.15
2024-01-11,2364,62.13017654418945,86.35235687778258,70.7743610067339,57,0.6666666666666666,20.0,75.59929731501825,0.15
2024-01-12,2364,60.05916976928711,87.67222486264201,86.38986137177909,57,0.6666666666666666,20.0,79.89913280173738,0.15
2024-01-15,2364,58.63905334472656,81.55206314682542,88.0775874736391,57,0.6666666666666666,20.0,78.48501581245739,0.15
2024-01-16,2364,55.91716003417969,82.67808283393123,90.98799380785877,57,0.6666666666666666,20.0,79.55042330214405,0.15
2024-01-17,2364,54.85206985473633,79.67672592056599,92.0298365949558,57,0.6666666666666666,20.0,78.91047692490874,0.15
2024-01-18,2364,54.02366638183594,79.84736155808366,92.83350554585797,57,0.6666666666666666,20.0,79.16258485388958,0.15
2019-12-10,2367,32.096744537353516,75.03670741295441,76.55618968527462,12,0.75,20.0,76.15005964520498,0.1
2019-12-11,2367,31.800466537475586,73.29932386150156,81.65158833725125,12,0.75,20.0,76.90269424276329,0.1
2020-01-30,2367,29.52900505065918,70.64805422039402,89.38609799434289,12,0.75,20.0,78.04094076470392,0.1
2020-01-31,2367,29.479625701904297,74.99704313990284,89.547204291762,12,0.75,20.0,79.38591401491135,0.1
2020-02-03,2367,28.492033004760742,85.23576604285037,92.57381500860147,12,0.75,20.0,83.21418356500547,0.1
2020-02-05,2367,28.887069702148438,86.70455867468635,75.11984186009444,12,0.75,20.0,79.29132806742952,0.1
2021-05-04,2368,54.0,94.37664561205554,88.46878601539828,15,0.8,20.0,86.43019018746622,0.2
2021-05-05,2368,54.94444274902344,96.81068464463257,70.44540289236207,15,0.8,20.0,82.65455611648028,0.2
2021-05-06,2368,54.0,95.21416752712332,86.42679915363789,15,0.8,20.0,86.17095004654647,0.2
2021-05-11,2368,51.666664123535156,93.62041104881716,87.69164958594624,15,0.8,20.0,86.0090357111317,0.2
2021-05-12,2368,46.5,89.4910915039631,92.94732616814026,15,0.8,20.0,86.084158993224,0.2
2021-05-13,2368,48.72222137451172,91.16939926487083,66.17852097056148,15,0.8,20.0,79.89545002210161,0.2
2022-06-30,2368,84.55555725097656,93.46690182678947,75.594191951765,21,0.8571428571428571,20.0,84.6529042502638,0.2
2022-07-01,2368,76.11111450195312,90.62890545684373,88.01139473190368,21,0.8571428571428571,20.0,86.90580603431475,0.2
2022-07-04,2368,75.33333587646484,91.59353043042113,88.48684356030833,21,0.8571428571428571,20.0,87.31405573348913,0.2
2022-07-05,2368,74.11111450195312,90.72903857245282,89.01411055793861,21,0.8571428571428571,20.0,87.1865249255062,0.2
2022-07-06,2368,75.33333587646484,93.1256724801442,74.49955836666912,21,0.8571428571428571,20.0,84.27687704999624,0.2
2022-10-21,2368,79.9000015258789,92.98028452160627,82.93890910682617,25,0.84,20.0,85.82881263318842,0.2
2022-10-24,2368,80.0,93.49122388726806,77.61159612948512,25,0.84,20.0,84.6502661985517,0.2
2022-10-25,2368,78.4000015258789,92.58799305351869,84.38734906543755,25,0.84,20.0,86.07323518241499,0.2
2022-10-26,2368,76.9000015258789,91.88451404600004,86.12630494955322,25,0.84,20.0,86.29693045118832,0.2
2023-02-10,2368,85.0999984741211,75.79780599230405,79.35364300162557,27,0.8518518518518519,20.0,80.13330810365316,0.2
2024-04-16,2368,201.5,98.89543446244477,83.83882136639573,30,0.8666666666666667,20.0,88.62833568033236,0.2
2024-04-17,2368,201.5,99.72061836468616,85.72450369301765,30,0.8666666666666667,20.0,89.34731143266026,0.2
2024-04-18,2368,205.0,99.81252343457068,69.51338257970927,30,0.8666666666666667,20.0,85.32210267529852,0.2
2024-04-19,2368,196.0,97.79086892488954,90.76948374397975,30,0.8666666666666667,20.0,90.02963161346179,0.2
2024-04-22,2368,182.0,93.83611312545322,94.3417841424515,30,0.8666666666666667,20.0,89.73627997324884,0.2
2024-04-23,2368,188.0,95.250044810898,75.57703648568251,30,0.8666666666666667,20.0,85.46927256469003,0.2
2024-04-25,2368,187.0,97.60425909494232,72.12802448130441,30,0.8666666666666667,20.0,85.3132838488088,0.2
2024-08-05,2368,187.0,97.73431910326735,83.60890196989557,34,0.8235294117647058,20.0,86.92840357639527,0.2
2024-08-06,2368,188.5,97.6110845676063,71.33915230156595,34,0.8235294117647058,20.0,83.82399579861455,0.2
2024-10-04,2368,187.5,88.98567256048966,82.11387836039107,37,0.8378378378378378,20.0,84.35930649337979,0.2
2024-10-08,2368,190.0,89.24947312802249,65.89618474348465,37,0.8378378378378378,20.0,80.38402325941306,0.2
2024-10-09,2368,185.0,90.25789318198878,85.24121755095419,37,0.8378378378378378,20.0,85.52280747747031,0.2
2024-10-11,2368,187.0,89.29710901251752,71.01901999885507,37,0.8378378378378378,20.0,81.67902283860417,0.2
2025-03-31,2368,201.0,93.67088607594937,85.49952059644785,42,0.8095238095238095,20.0,85.76186025761106,0.2
2025-04-01,2368,199.0,90.88988645365725,86.40750726899928,42,0.8095238095238095,20.0,85.15455703906127,0.2
2025-04-02,2368,195.0,89.38401048492791,88.18127961249871,42,0.8095238095238095,20.0,85.14623733431733,0.2
2025-04-07,2368,175.5,82.58455325593134,94.7212398577583,42,0.8095238095238095,20.0,84.74139022693326,0.2
2026-07-17,2368,927.0,92.60399086667329,91.34854528919861,43,0.813953488372093,20.0,87.03693823346443,0.2
2026-07-20,2368,927.0,91.9132742476591,88.24668343195556,43,0.813953488372093,20.0,86.0542577834494,0.2
2026-07-22,2368,940.0,88.54495468893188,75.30408221997727,43,0.813953488372093,20.0,81.80811161283667,0.2
2026-07-23,2368,941.0,87.67940737692268,71.64526556583225,43,0.813953488372093,20.0,80.63374325569765,0.2
2026-07-24,2368,901.0,87.46732277410426,84.24732096963227,43,0.813953488372093,20.0,83.72063172580212,0.2
2026-07-27,2368,895.0,87.97890491701567,83.33724293857308,43,0.813953488372093,20.0,83.64658686091076,0.2
2022-01-14,2369,24.799999237060547,83.48560033920079,70.4618824397966,12,0.8333333333333334,20.0,79.66115071170938,0.2
2022-01-21,2369,24.649999618530273,81.55777303854316,71.85384625014956,12,0.8333333333333334,20.0,79.43079347410034,0.2
2022-01-24,2369,24.200000762939453,83.88877921695868,82.49734197153151,12,0.8333333333333334,20.0,82.79096925797049,0.2
2022-01-25,2369,23.399999618530273,82.00725538886384,89.83351091477114,12,0.8333333333333334,20.0,84.06055434535193,0.2
2022-01-26,2369,23.299999237060547,79.3395937613786,88.08529122121546,12,0.8333333333333334,20.0,82.82320093371744,0.2
2022-02-24,2369,23.350000381469727,72.22058435664299,81.08551518908754,12,0.8333333333333334,20.0,78.93755410426478,0.15
2022-02-25,2369,23.5,74.35597474307727,66.9776217202794,12,0.8333333333333334,20.0,76.05119785299303,0.15
2022-03-07,2369,22.5,66.86886516695496,88.46580513731818,12,0.8333333333333334,20.0,79.17711083441604,0.15
2022-03-08,2369,21.5,70.83309685171568,92.45971492707673,12,0.8333333333333334,20.0,81.36485778728388,0.15
2022-03-09,2369,22.200000762939453,73.89032817506012,65.12772720070858,12,0.8333333333333334,20.0,75.44903025269518,0.15
2025-03-28,2374,47.865848541259766,90.44011616976098,86.01462284563789,30,0.6666666666666666,20.0,80.63569056233777,0.15
2025-03-31,2374,44.74028015136719,88.10970442885431,93.51582370645184,30,0.6666666666666666,20.0,81.81186725526925,0.15
2025-04-01,2374,45.81190490722656,82.60548188842559,73.44307787031768,30,0.6666666666666666,20.0,75.14241403410709,0.15
2025-04-02,2374,45.99050521850586,86.50246398297185,67.15379159617412,30,0.6666666666666666,20.0,74.73918709393509,0.15
